BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
12,1,CIVILIAN,Civilian Sector,94%,4,96,3,444,"","There is only one other ship at this beacon, and it is showing heavy damage. You receive a message on your console: Greetings traveler. We were crippled by a band of pirates and are now forced to sell our remaining valuable equipment to acquire the necessary supplies to get home.","System: cloaking, battery, hacking, Weapon: ION 4, LASER HULL 2, LASER BURST 5, ",66,23,16,13,7,3,100,10,2,2,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,3,0,0,0,1,1,1,1,6,11,0,Lana,Engi,100,0,2,0,0,2,1,2,1,0,11,0,Gracie,Engi,100,0,0,0,52,6,0,6,0,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,CIVILIAN,Civilian Sector,104%,5,111,3,512,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",81,17,17,13,7,3,97,10,2,2,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,3,0,0,0,1,1,1,1,6,12,0,Lana,Engi,100,0,2,0,0,3,1,3,1,0,12,0,Gracie,Engi,92,0,0,0,67,6,0,6,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,CIVILIAN,Civilian Sector,114%,5,111,3,527,"","You let their team on board and after a short time they finish their work.","",66,17,16,13,7,3,97,10,2,2,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,3,0,0,0,1,1,1,1,6,13,0,Lana,Engi,100,0,2,0,0,3,1,3,1,0,13,0,Gracie,Engi,96,0,0,0,67,6,0,6,0,0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,CIVILIAN,Zoltan Controlled Sector,0%,5,111,3,542,"","The Zoltan patrol their borders but let you pass when you ID as Federation. Let's hope they won't be so courteous to the Rebels.","",66,17,15,13,7,3,97,10,2,2,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,3,0,0,0,1,1,1,1,6,14,0,Lana,Engi,100,0,2,0,0,3,1,3,1,0,14,0,Gracie,Engi,100,0,0,0,67,6,0,6,0,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,CIVILIAN,Zoltan Controlled Sector,0%,6,123,3,605,"Asteroid Field","The Mantis are so grateful that they only take three quarters of the loot, leaving the rest for you. How civilized.","",78,17,15,13,7,3,100,10,2,2,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,4,0,0,0,1,1,1,1,8,15,0,Lana,Engi,100,0,3,0,0,3,1,3,1,0,15,0,Gracie,Engi,100,0,0,0,76,6,0,6,0,0,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,CIVILIAN,Zoltan Controlled Sector,2%,7,147,3,686,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",102,15,14,13,9,3,100,10,2,2,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,4,0,0,0,1,1,1,1,8,16,0,Lana,Engi,100,0,3,0,0,4,1,4,1,0,16,0,Gracie,Engi,100,0,0,0,91,7,0,7,0,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,CIVILIAN,Zoltan Controlled Sector,7%,8,168,3,762,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",23,15,16,12,10,3,100,12,4,4,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,4,0,0,0,1,1,1,1,8,17,0,Lana,Engi,100,0,3,0,0,4,1,4,1,0,17,0,Gracie,Engi,100,0,0,0,99,7,0,7,0,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,CIVILIAN,Zoltan Controlled Sector,12%,9,185,3,833,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",40,15,15,12,11,3,100,12,4,4,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,5,0,0,0,1,1,1,1,10,18,0,Lana,Engi,100,0,4,0,0,4,1,4,1,0,18,0,Gracie,Engi,100,0,0,0,108,7,0,7,0,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,CIVILIAN,Zoltan Controlled Sector,17%,10,208,3,912,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",63,14,14,12,13,3,47,12,4,0,0,2,1,0,1,0,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,5,0,0,0,1,1,1,1,10,19,0,Lana,Engi,100,0,4,0,0,4,1,4,1,0,19,0,Gracie,Engi,100,0,0,0,121,7,0,7,0,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,CIVILIAN,Zoltan Controlled Sector,22%,11,225,3,983,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",80,14,13,12,15,3,98,12,4,4,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,66,5,0,0,0,1,3,1,3,10,20,0,Lana,Engi,86,0,4,0,0,4,2,4,2,0,20,0,Gracie,Engi,91,0,0,0,121,7,1,7,1,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,CIVILIAN,Zoltan Controlled Sector,32%,12,242,3,1053,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",97,14,13,11,16,3,100,12,4,4,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,5,0,0,0,1,3,1,3,10,21,0,Lana,Engi,100,0,4,0,0,4,2,4,2,0,21,0,Gracie,Engi,100,0,0,0,130,7,1,7,1,0,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,CIVILIAN,Zoltan Controlled Sector,41%,13,259,3,1124,"Pulsar Star","The ship explodes, leaving behind a substantial collection of useful scrap material.","",114,14,14,10,18,3,87,12,4,1,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,6,0,0,0,1,3,1,3,12,22,0,Lana,Engi,100,0,5,0,0,4,2,4,2,0,22,0,Gracie,Engi,72,0,0,0,130,7,1,7,1,0,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,CIVILIAN,Zoltan Controlled Sector,51%,14,280,3,1200,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",135,10,15,9,20,3,100,12,4,4,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,8,0,0,0,1,3,1,3,16,23,0,Lana,Engi,98,0,7,0,0,6,2,6,2,0,23,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,CIVILIAN,Zoltan Controlled Sector,61%,14,280,3,1215,"","The Zoltan are fascinated by other species, and have set up something of an alien knick-knack shop here. Why not take a look?","System: teleporter, battery, clonebay, Drone: REPAIR, DEFENSE 2, ANTI DRONE, Augment: SHIELD RECHARGE, BATTERY BOOSTER, CLOAK FIRE, Weapon: LASER HEAVY 2, BOMB ION, LASER BURST 2 A, ",135,10,14,9,20,3,100,12,4,4,0,2,1,0,1,1,0,3,3,0,ION 4,,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY","",Jon,Human,100,8,0,0,0,1,3,1,3,16,24,0,Lana,Engi,100,0,7,0,0,6,2,6,2,0,24,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2,CIVILIAN,Zoltan Controlled Sector,71%,14,280,3,1230,"","You stumble upon some Zoltan military vessels engaging in combat training. Their Energy Shields are impressive, but you note how quickly beam and ion weaponry take them down.","",5,10,13,9,20,3,100,12,4,4,0,2,1,0,1,1,0,4,3,0,ION 4,LASER BURST 2 A,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,8,0,0,0,1,3,1,3,16,25,0,Lana,Engi,100,0,7,0,0,6,2,6,2,0,25,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2,CIVILIAN,Zoltan Controlled Sector,81%,15,311,3,1322,"","The outpost hails you after the scout was destroyed, Thanks for the help. We've been harassed non-stop by those scouts. Take this on the house.","",36,10,15,10,20,3,100,12,4,4,0,2,2,0,1,1,0,4,2,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,8,0,0,0,1,3,1,3,16,26,0,Lana,Engi,100,0,7,0,0,6,2,6,2,0,26,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,CIVILIAN,Civilian Sector,0%,15,311,3,1337,"","Welcome to a new sector! Get to the exit beacon and jump to the next sector before the pursuing Rebels catch you!","",36,10,14,10,20,3,100,12,4,4,0,2,2,0,1,1,0,4,2,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,8,0,0,0,1,3,1,3,16,27,0,Lana,Engi,100,0,7,0,0,6,2,6,2,0,27,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,CIVILIAN,Civilian Sector,0%,15,311,3,1352,"","Thank you for your business, no refunds!","",16,20,13,10,20,3,100,12,4,4,0,2,2,0,1,1,0,4,2,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,8,0,0,0,1,3,1,3,16,28,0,Lana,Engi,100,0,7,0,0,6,2,6,2,0,28,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,CIVILIAN,Civilian Sector,0%,15,339,3,1409,"","Among the junk and scrap you find a salvageable drone schematic. You decide to quit while ahead and prepare to jump with your recent find.","",44,20,12,10,20,3,99,12,4,4,0,2,1,0,1,0,0,4,0,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,COMBAT 1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,8,0,0,0,1,3,1,3,16,29,0,Lana,Engi,100,0,7,0,0,6,2,6,2,0,29,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,CIVILIAN,Civilian Sector,0%,16,373,3,1505,"","Searching the remains, you find that the cargo was military-grade Drone Schematics! You bring them aboard to install in your ship.","",78,17,11,9,20,3,100,12,4,4,0,2,1,0,1,1,0,4,3,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,11,0,0,0,1,3,1,3,22,30,0,Lana,Engi,85,0,9,0,0,7,2,7,2,0,30,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,CIVILIAN,Civilian Sector,0%,16,403,3,1565,"","You find two heavily damaged ships floating nearby, the remains of a battle. You begin to harvest some usable debris when you hear the sounds of someone beaming aboard followed by the shouts of a boarding party.","",33,17,12,10,20,3,100,13,4,4,0,2,0,0,1,1,0,5,2,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,11,0,0,0,1,3,1,3,22,31,0,Lana,Engi,94,0,9,0,0,7,2,7,2,0,31,0,Gracie,Engi,100,0,0,0,130,8,1,8,1,0,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,CIVILIAN,Civilian Sector,0%,16,403,3,1580,"","There's nothing here, save for vast swirls of gas reflecting rays from a distant sun.","",33,17,11,10,20,3,38,13,4,2,0,2,1,0,1,1,0,5,2,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,11,0,0,0,1,6,1,6,22,32,0,Lana,Engi,100,0,9,0,0,7,3,7,3,0,32,0,Gracie,Engi,100,0,0,0,130,9,1,9,1,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,CIVILIAN,Civilian Sector,1%,17,432,3,1668,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",62,14,10,10,21,3,34,13,4,4,0,2,0,0,1,1,0,5,5,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,11,0,0,0,1,6,1,6,22,33,0,Lana,Engi,100,0,9,0,0,7,3,7,3,0,33,0,Gracie,Engi,44,0,0,0,130,10,1,10,1,0,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,CIVILIAN,Civilian Sector,6%,18,461,3,1757,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",66,11,10,10,22,3,35,14,4,4,0,2,1,0,1,0,0,5,2,0,LASER BURST 2 A,ION 4,,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,11,0,0,0,1,6,1,6,22,34,0,Lana,Engi,100,0,9,0,0,8,3,8,3,0,34,0,Gracie,Engi,100,0,0,0,130,10,1,10,1,0,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3,CIVILIAN,Civilian Sector,10%,19,478,3,1827,"","The ship was transporting weaponry. You find a piece still intact, despite the battle.","",83,10,9,8,22,3,94,14,4,4,0,2,1,0,1,1,0,5,5,0,LASER BURST 2 A,ION 4,LASER CHARGEGUN,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,12,0,0,0,1,6,1,6,24,35,0,Lana,Engi,100,0,10,0,0,8,3,8,3,0,35,0,Gracie,Engi,100,0,0,0,130,10,1,10,1,0,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,CIVILIAN,Civilian Sector,20%,19,478,3,1842,"","","",83,10,8,8,22,3,94,14,4,4,0,2,1,0,1,1,0,5,5,0,LASER BURST 2 A,ION 4,LASER CHARGEGUN,3,0,0,COMBAT 1,COMBAT 1,COMBAT BEAM 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,"AUTO COOLDOWN, NANO MEDBAY, SHIELD RECHARGE","",Jon,Human,100,12,0,0,0,1,6,1,6,24,36,0,Lana,Engi,100,0,10,0,0,8,3,8,3,0,36,0,Gracie,Engi,100,0,0,0,130,10,1,10,1,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
