BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
12,1,CIVILIAN,Civilian Sector,89%,4,106,5,459,"","None of your attempts to communicate seem to work: they just stare at you silently. As you prepare to leave, one of the creatures canters forward and forcefully nudges you away from the ship. He seems to want you to follow him. Eventually, they guide you to an old Engi ship's crash site. Inside you are able to find and reactivate an Engi!","",13,21,21,5,6,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,11,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,11,0,Ohm,Zoltan,70,0,0,0,38,3,0,3,0,0,11,0,Arries,Rock,150,0,0,0,0,2,0,2,0,0,6,0,Zerimar,Engi,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,CIVILIAN,Zoltan Controlled Sector,0%,4,106,5,474,"","You're far from Federation home space here in Zoltan territory, and it's not clear whether the authorities will have any goodwill remaining. Still, you have to push forward.","",13,21,20,5,6,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,12,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,12,0,Ohm,Zoltan,70,0,0,0,38,3,0,3,0,0,12,0,Arries,Rock,150,0,0,0,0,2,0,2,0,0,7,0,Zerimar,Engi,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,CIVILIAN,Zoltan Controlled Sector,0%,5,127,5,551,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",34,21,20,5,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,13,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,13,0,Ohm,Zoltan,70,0,0,0,42,3,0,3,0,0,13,0,Arries,Rock,150,0,0,0,0,2,0,2,0,0,8,0,Zerimar,Engi,100,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,CIVILIAN,Zoltan Controlled Sector,0%,5,127,5,566,"","You can't see anything through the thick gases surrounding your ship. Without knowing what is out there, all you can do is wait for your FTL to charge.","",34,21,19,5,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,14,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,14,0,Ohm,Zoltan,70,0,0,0,42,3,0,3,0,0,14,0,Arries,Rock,150,0,0,0,0,2,0,2,0,0,9,0,Zerimar,Engi,100,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,CIVILIAN,Zoltan Controlled Sector,4%,6,149,5,644,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",56,21,19,6,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,15,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,15,0,Ohm,Zoltan,70,0,0,0,45,3,0,3,0,0,15,0,Arries,Rock,150,1,0,0,0,2,0,2,0,2,10,0,Zerimar,Engi,100,0,1,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,CIVILIAN,Zoltan Controlled Sector,8%,7,173,5,725,"Pulsar Star","The ship explodes, leaving behind a substantial collection of useful scrap material.","",80,21,21,7,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,16,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,16,0,Ohm,Zoltan,70,0,0,0,48,3,0,3,0,0,16,0,Arries,Rock,150,1,0,0,0,2,0,2,0,2,11,0,Zerimar,Engi,100,0,1,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,CIVILIAN,Zoltan Controlled Sector,18%,7,173,5,740,"","","",80,21,20,7,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,17,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,17,0,Ohm,Zoltan,70,0,0,0,48,3,0,3,0,0,17,0,Arries,Rock,150,1,0,0,0,2,0,2,0,2,12,0,Zerimar,Engi,100,0,1,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,CIVILIAN,Zoltan Controlled Sector,28%,7,173,5,755,"","There's nothing here, save for vast swirls of gas reflecting rays from a distant sun.","",80,21,19,7,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,18,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,18,0,Ohm,Zoltan,70,0,0,0,48,3,0,3,0,0,18,0,Arries,Rock,150,1,0,0,0,2,0,2,0,2,13,0,Zerimar,Engi,100,0,1,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,CIVILIAN,Zoltan Controlled Sector,33%,7,173,5,770,"","There are some mineral-rich asteroids here that the Zoltan have left idle, but you've none of the necessary equipment to mine them.","",80,21,18,7,7,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,19,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,19,0,Ohm,Zoltan,70,0,0,0,48,3,0,3,0,0,19,0,Arries,Rock,150,1,0,0,0,2,0,2,0,2,14,0,Zerimar,Engi,100,0,1,0,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,CIVILIAN,Zoltan Controlled Sector,43%,8,193,5,845,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",100,21,20,7,9,5,100,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,0,0,2,0,2,0,0,20,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,20,0,Ohm,Zoltan,70,0,0,0,52,3,0,3,0,0,20,0,Arries,Rock,150,2,0,0,0,2,0,2,0,4,15,0,Zerimar,Engi,100,0,2,0,0,0,0,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,CIVILIAN,Zoltan Controlled Sector,53%,9,204,5,906,"Asteroid Field","As you're salvaging the Mantis wreck the Zoltan security patrol returns with three other ships. You quickly salvage what you can and set off before they can stop you for questioning.","",111,21,19,8,11,5,72,5,2,0,0,2,2,0,1,0,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,21,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,21,0,Ohm,Zoltan,70,0,0,0,55,3,0,3,0,0,21,0,Arries,Rock,150,3,0,0,0,2,0,2,0,6,16,0,Zerimar,Engi,100,0,3,0,0,0,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,CIVILIAN,Zoltan Controlled Sector,63%,9,204,6,921,"","","",111,21,18,8,11,6,87,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,22,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,22,0,Ohm,Zoltan,70,0,0,0,58,3,0,3,0,0,22,0,Arries,Rock,150,4,0,0,0,2,0,2,0,8,17,0,Zerimar,Engi,100,0,4,0,0,0,0,0,0,0,11,0,Hassifa,Slug,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZOLTAN_FIGHTER_P_DLC,4,16,0,10,2,100,15,2,0,1,2,2,0,1,1,0,2,0,1,BEAM 1,ION 1,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,"ENERGY SHIELD",Dre Kozar,Rock,135,0,0,Maria,Rock,135,0,0,,,,,,,,,,,,,,,,true,4,false,3,0,1
24,2,CIVILIAN,Zoltan Controlled Sector,72%,9,204,6,936,"","The Zoltan are fascinated by other species, and have set up something of an alien knick-knack shop here. Why not take a look?","System: cloaking, mind, hacking, Crew: Human, Slug, Mantis, Weapon: LASER HULL 1, SHOTGUN, MISSILES 3, Augment: EXPLOSIVE REPLICATOR, FLEET DISTRACTION, LIFE SCANNER, ",46,21,17,8,11,6,91,5,2,0,0,2,1,0,1,1,0,4,3,0,BEAM LONG,SHOTGUN,SHOTGUN,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,23,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,23,0,Ohm,Zoltan,70,0,0,0,58,3,0,3,0,0,23,0,Arries,Rock,150,4,0,0,0,2,0,2,0,8,18,0,Zerimar,Engi,100,0,4,0,0,0,0,0,0,0,12,0,Hassifa,Slug,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,CIVILIAN,Zoltan Controlled Sector,82%,9,217,6,971,"","","",59,18,20,9,11,6,85,5,2,0,0,2,1,0,1,1,0,4,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,24,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,24,0,Ohm,Zoltan,70,0,0,0,62,3,0,3,0,0,24,0,Arries,Rock,106,4,0,0,0,3,0,3,0,8,19,0,Zerimar,Engi,56,0,4,0,0,1,0,1,0,0,13,0,Hassifa,Slug,100,1,0,0,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JELLY_BUTTON_P_DLC,3,16,0,6,2,88,8,2,2,0,2,2,0,1,0,1,2,0,2,BEAM 1,LASER BURST 1,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,"SLUG GEL",Emma,Rock,135,0,0,Nick Lanng,Zoltan,55,0,0,,,,,,,,,,,,,,,,true,3,false,,0,1
26,3,HOSTILE,Rebel Controlled Sector,0%,9,217,6,986,"","At one point this was one of the most commonly traveled sectors. Knowing that, the Rebels have stationed a number of fleets here. Be careful.","",59,18,19,9,11,6,74,5,2,0,0,2,1,0,1,1,0,4,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,25,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,25,0,Ohm,Zoltan,70,0,0,0,62,3,0,3,0,0,25,0,Arries,Rock,150,4,0,0,0,3,0,3,0,8,20,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,14,0,Hassifa,Slug,100,1,0,0,0,0,0,0,0,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,HOSTILE,Rebel Controlled Sector,0%,9,217,6,1001,"","There is a small planet nearby with scattered settlements. A small Rebel fleet is in orbit with many ships ferrying back and forth. It must be a more recently 'liberated' planet.","",9,18,18,9,11,6,77,5,2,0,0,2,1,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,26,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,26,0,Ohm,Zoltan,70,0,0,0,62,3,0,3,0,0,26,0,Arries,Rock,146,4,0,0,0,3,0,3,0,8,21,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,15,0,Hassifa,Slug,100,1,0,0,0,0,0,0,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,HOSTILE,Rebel Controlled Sector,0%,10,246,6,1089,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",38,18,19,9,12,6,89,5,2,0,0,2,1,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,27,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,27,0,Ohm,Zoltan,70,0,0,0,68,3,0,3,0,0,27,1,Arries,Rock,125,4,1,0,0,3,0,3,0,8,22,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,16,0,Hassifa,Slug,100,2,0,0,0,0,0,0,0,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
