BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
11,1,CIVILIAN,Civilian Sector,28%,5,75,6,428,"","Your jump leads you to nothing but empty space. This Jump Beacon serves no purpose other than as a connection.","",59,27,16,6,11,6,77,8,2,2,0,2,1,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,10,0,Lana,Human,100,0,0,0,76,0,0,0,0,0,10,1,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,10,0,Thomas Bloch,Mantis,100,0,0,6,0,0,0,0,0,0,10,0,Ken,Engi,100,0,0,0,0,2,0,2,0,0,7,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,CIVILIAN,Civilian Sector,38%,6,93,6,500,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",77,26,16,7,11,6,99,8,2,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,11,0,Lana,Human,100,0,0,0,92,0,0,0,0,0,11,1,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,11,0,Thomas Bloch,Mantis,100,0,0,12,0,0,0,0,0,0,11,0,Ken,Engi,65,0,0,0,0,2,0,2,0,0,8,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,CIVILIAN,Civilian Sector,48%,6,93,6,515,"","You find yourself surrounded by a group of mysterious alien vessels. They hail you and apparently have some valuable technology for sale.","System: drones, battery, clonebay, Augment: HACKING STUN, ADV SCANNERS, EXPLOSIVE REPLICATOR, Drone: COMBAT 1, COMBAT FIRE, ANTI DRONE, ",47,26,15,7,11,6,99,8,2,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,12,0,Lana,Human,100,0,0,0,92,0,0,0,0,0,12,1,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,12,0,Thomas Bloch,Mantis,100,0,0,12,0,0,0,0,0,0,12,0,Ken,Engi,82,0,0,0,0,3,0,3,0,0,9,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,CIVILIAN,Civilian Sector,58%,7,114,6,591,"","The slave ship is destroyed. They won't continue their evil trade, but many lives were probably lost on that ship.","",48,26,14,8,12,6,100,8,3,2,0,2,1,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,13,0,Lana,Human,100,0,0,0,104,0,0,0,0,0,13,1,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,13,0,Thomas Bloch,Mantis,100,0,0,13,0,0,0,0,0,0,13,0,Ken,Engi,100,0,0,0,0,3,0,3,0,0,10,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,CIVILIAN,Civilian Sector,68%,7,114,6,606,"","They thank you and offer to have their engineers repair some of your ship's hull.","",48,30,13,8,7,6,100,8,3,2,0,2,1,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,14,0,Lana,Human,100,0,0,0,104,0,0,0,0,0,14,1,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,14,0,Thomas Bloch,Mantis,100,0,0,13,0,0,0,0,0,0,14,0,Ken,Engi,100,0,0,0,0,3,0,3,0,0,11,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,NEBULA,Uncharted Nebula,0%,7,114,6,621,"","Nebulas were always dangerous places. Many electronics fail in these clouds. You will have to tread lightly.","",48,30,12,8,7,6,100,8,3,2,0,2,1,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,15,0,Lana,Human,100,0,0,0,104,0,0,0,0,0,15,1,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,15,0,Thomas Bloch,Mantis,100,0,0,13,0,0,0,0,0,0,15,0,Ken,Engi,100,0,0,0,0,3,0,3,0,0,12,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,NEBULA,Uncharted Nebula,0%,8,140,6,705,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",74,29,11,9,9,6,100,8,3,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,16,0,Lana,Human,100,0,0,0,116,0,0,0,0,0,16,2,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,16,0,Thomas Bloch,Mantis,100,0,0,13,0,0,0,0,0,0,16,0,Ken,Engi,88,0,0,0,0,4,0,4,0,0,13,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,NEBULA,Uncharted Nebula,0%,9,160,6,780,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",94,29,11,10,9,6,100,8,3,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,6,0,0,0,0,0,0,0,12,17,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,17,2,Atreyu,Zoltan,70,0,6,0,0,0,0,0,0,0,17,0,Thomas Bloch,Mantis,100,0,0,14,0,0,0,0,0,0,17,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,14,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,NEBULA,Uncharted Nebula,0%,10,180,6,855,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",114,29,12,11,9,6,100,8,3,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS","",Vitas Varnas,Human,100,7,0,0,0,0,0,0,0,14,18,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,18,2,Atreyu,Zoltan,70,0,7,0,0,0,0,0,0,0,18,0,Thomas Bloch,Mantis,100,0,0,14,0,0,0,0,0,0,18,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,15,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,NEBULA,Uncharted Nebula,0%,10,180,6,870,"","You discover a cluster of Federation refugee ships taking shelter in the folds of the nebula. I'm sorry we've got nothing to give you, but we need scrap to keep the engines running. You sense they'll strike a trade.","System: drones, battery, mind, Augment: FLEET DISTRACTION, LIFE SCANNER, AUTO COOLDOWN, Crew: Slug, Human, Slug, Weapon: BOMB STUN, ION CHARGEGUN, BOMB FIRE, ",56,29,17,11,9,6,100,8,3,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,7,0,0,0,0,0,0,0,14,19,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,19,2,Atreyu,Zoltan,70,0,7,0,0,0,0,0,0,0,19,0,Thomas Bloch,Mantis,100,0,0,14,0,0,0,0,0,0,19,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,16,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,NEBULA,Uncharted Nebula,8%,10,180,6,885,"","You cycle through wide-band comm channels as soon as you arrive. Nothing but static.","",6,29,16,11,9,6,100,9,4,2,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,7,0,0,0,0,0,0,0,14,20,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,20,2,Atreyu,Zoltan,70,0,7,0,0,0,0,0,0,0,20,0,Thomas Bloch,Mantis,100,0,0,14,0,0,0,0,0,0,20,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,17,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,NEBULA,Uncharted Nebula,16%,11,198,6,957,"","The ship was apparently transporting weaponry; however, nothing seems to have survived the battle.","",24,29,15,11,9,6,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,7,0,0,0,0,0,0,0,14,21,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,21,2,Atreyu,Zoltan,70,0,7,0,0,0,0,0,0,0,21,0,Thomas Bloch,Mantis,100,0,0,14,0,0,0,0,0,0,21,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,18,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,NEBULA,Uncharted Nebula,24%,12,224,6,1041,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",50,29,15,11,10,6,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,8,0,0,0,0,0,0,0,16,22,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,22,2,Atreyu,Zoltan,70,0,8,0,0,0,0,0,0,0,22,0,Thomas Bloch,Mantis,100,0,0,17,0,0,0,0,0,0,22,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,19,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,NEBULA,Uncharted Nebula,32%,12,224,6,1056,"","You nervously glance out the windows but the only thing to greet you is more clouds and silence.","",50,29,14,11,10,6,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,8,0,0,0,0,0,0,0,16,23,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,23,2,Atreyu,Zoltan,70,0,8,0,0,0,0,0,0,0,23,0,Thomas Bloch,Mantis,100,0,0,17,0,0,0,0,0,0,23,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,20,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,NEBULA,Uncharted Nebula,40%,12,224,7,1071,"","You follow the faint signatures and find them floating not too far away into the nebula. Thrilled to be found by friendlies, they come on board and abandon their wrecked ship.","",50,29,13,11,10,7,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,8,0,0,0,0,0,0,0,16,24,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,24,2,Atreyu,Zoltan,70,0,8,0,0,0,0,0,0,0,24,0,Thomas Bloch,Mantis,100,0,0,17,0,0,0,0,0,0,24,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,21,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,15,0,Grozoly,Engi,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
26,2,NEBULA,Uncharted Nebula,47%,12,224,7,1086,"","You let their team on board and after a short time they finish their work.","",35,29,12,11,10,7,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,8,0,0,0,0,0,0,0,16,25,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,25,2,Atreyu,Zoltan,70,0,8,0,0,0,0,0,0,0,25,0,Thomas Bloch,Mantis,100,0,0,17,0,0,0,0,0,0,25,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,22,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,16,0,Grozoly,Engi,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
27,2,NEBULA,Uncharted Nebula,57%,12,224,7,1101,"","As you approach the ship, the other ship's transporters suddenly power up, and your decks swarm with now-cannibalistic refugees! Driven mad by lack of food, they have turned to feeding on each other - and now your crew is next!","",35,29,11,11,10,7,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,8,0,0,0,0,0,0,0,16,26,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,26,2,Atreyu,Zoltan,70,0,8,0,0,0,0,0,0,0,26,0,Thomas Bloch,Mantis,100,0,0,17,0,0,0,0,0,0,26,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,23,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,17,0,Grozoly,Engi,100,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,
28,2,NEBULA,Uncharted Nebula,67%,13,241,7,1172,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",52,28,10,12,11,7,100,9,4,4,0,2,0,0,1,1,0,4,4,0,LASER BURST 1,LASER BURST 1,LASER BURST 1,LASER BURST 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN","",Vitas Varnas,Human,100,8,0,0,0,0,1,0,1,16,27,0,Lana,Human,100,0,0,0,116,0,1,0,1,0,27,2,Atreyu,Zoltan,70,0,8,0,0,0,1,0,1,0,27,0,Thomas Bloch,Mantis,100,0,0,17,0,0,2,0,2,0,27,0,Ken,Engi,100,0,0,0,4,4,0,4,0,0,24,0,Nekose,Rock,150,0,0,0,0,0,0,0,0,0,18,0,Grozoly,Engi,100,0,0,1,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,
