BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
13,2,CIVILIAN,Civilian Sector,0%,5,130,1,540,"","With the pirates gone you signal the station. We appreciate what you've done, but there'll just be another ship looking to profit from our isolation soon enough. Sorry we can't give you more.","",88,19,19,10,7,1,100,9,2,2,0,1,1,0,1,1,0,3,3,0,ION 2,LASER HEAVY 1,,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,3,0,0,0,0,0,0,0,6,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,CIVILIAN,Civilian Sector,0%,6,160,1,630,"","","",48,19,21,11,7,1,100,10,4,4,0,1,1,0,1,1,0,3,3,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,3,0,0,0,0,0,0,0,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,CIVILIAN,Civilian Sector,10%,6,160,1,645,"","","",13,19,20,11,7,1,100,10,4,4,0,1,1,0,1,1,0,4,3,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,3,0,0,0,0,0,0,0,6,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,CIVILIAN,Civilian Sector,20%,7,179,1,719,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",32,18,19,11,8,1,56,10,4,4,0,1,0,0,1,0,0,4,3,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,3,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,6,0,0,0,0,0,0,0,12,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,CIVILIAN,Civilian Sector,30%,7,179,1,734,"","The nearby planet shows sign of habitation and great beauty. A rudimentary automated planetary defense system is looping its message into space: Warning! Quarantine Level 5 in effect under FHA Act 22, article 11.2. Warning! Quarantine Level 5...","",32,18,18,11,8,1,71,10,4,4,0,1,1,0,1,1,0,4,3,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,6,0,0,0,0,0,0,0,12,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,CIVILIAN,Civilian Sector,40%,8,205,1,818,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",58,18,20,11,10,1,100,10,4,4,0,1,1,0,1,1,0,4,3,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,CIVILIAN,Civilian Sector,45%,8,205,1,833,"","","",33,18,19,13,8,1,97,11,4,4,0,1,1,0,1,1,0,4,4,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,CIVILIAN,Civilian Sector,54%,9,218,1,897,"","Thank you for the aid! I'm an arms dealer that usually only works with Rebels, but considering the circumstances I'll make an exception.","System: sensors, cloaking, clonebay, Drone: ANTI DRONE, BOARDER, COMBAT 2, Augment: ION ARMOR, TELEPORT HEAL, BATTERY BOOSTER, ",46,18,18,13,8,1,100,11,4,4,0,1,1,0,1,1,0,4,4,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,CIVILIAN,Civilian Sector,64%,9,229,1,929,"","Debris from a battle is scattered around this system. A few pieces bounce against your ship. You passively scan them and discover there is a functioning weapon among them!","",57,18,17,13,8,1,100,11,4,4,0,1,1,0,1,1,0,4,4,0,ION 2,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","LASER BURST 2 A",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,CIVILIAN,Civilian Sector,74%,9,229,1,944,"","You find yourself surrounded by a group of mysterious alien vessels. They hail you and apparently have some valuable technology for sale.","System: battery, clonebay, hacking, Drone: ANTI DRONE, BATTLE, SHIP REPAIR, ",79,18,16,13,8,1,100,11,4,4,0,1,1,0,1,1,0,4,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,CIVILIAN,Civilian Sector,84%,10,247,1,1016,"","With the pirate ship destroyed, your ship's system is restored to full functionality. You salvage what you can from the debris.","",37,23,18,12,8,1,73,11,4,4,0,1,1,0,1,0,0,5,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,CIVILIAN,Civilian Sector,94%,10,247,1,1031,"","This Long-Range Beacon is almost hidden within a nebula. When the FTL Drive is charged you can jump to the next Sector.","",37,23,17,12,8,1,73,11,4,4,0,1,1,0,1,1,0,5,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3,CIVILIAN,Zoltan Homeworlds,0%,10,247,1,1046,"","You arrive in Zoltan space. From what you have heard they anticipated the coming war and made preparations to hold their borders.","",37,23,16,12,8,1,74,11,4,4,0,1,1,0,1,1,0,5,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,CIVILIAN,Zoltan Homeworlds,0%,11,272,1,1128,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",27,23,16,13,8,1,100,12,4,4,0,2,2,0,1,1,0,5,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,7,0,0,0,0,0,0,0,14,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,CIVILIAN,Zoltan Homeworlds,9%,12,299,1,1214,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",54,20,15,13,9,1,39,12,4,4,0,2,2,0,1,0,0,5,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,2,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE SPEED","",Yeoz,Engi,100,8,0,0,0,0,0,0,0,16,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,CIVILIAN,Zoltan Homeworlds,19%,12,299,1,1229,"","A human ship hails: My friends! Please, there is nothing I don't have, and there is nothing worth wanting that I can't get. Why not take a look around my shop?","Augment: DRONE RECOVERY, O2 MASKS, ADV SCANNERS, Weapon: LASER BURST 2 A, BOMB HEAL SYSTEM, BOMB FIRE, ",4,20,14,13,9,1,38,12,4,4,0,2,2,0,1,0,0,5,4,0,LASER BURST 2 A,LASER HEAVY 1,LASER HEAVY 1,3,0,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, DRONE SPEED","",Yeoz,Engi,100,8,0,0,0,0,0,0,0,16,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,CIVILIAN,Zoltan Homeworlds,29%,13,326,1,1314,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",31,19,14,14,9,1,86,12,4,4,0,2,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY","",Yeoz,Engi,100,8,0,0,0,1,1,1,0,16,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,CIVILIAN,Zoltan Homeworlds,39%,14,356,1,1404,"Pulsar Star","The ship explodes, leaving behind a substantial collection of useful scrap material.","",61,19,13,15,10,1,100,12,4,1,0,2,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY","",Yeoz,Engi,100,9,0,0,0,1,1,1,0,18,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,CIVILIAN,Zoltan Homeworlds,49%,14,356,1,1419,"","They finish: Please, spread the word of enlightenment to those that have not heard. Once you have, contact our brethren. They transmit coordinates of their so-called brethren. Added a quest marker to your map!","",61,19,12,15,10,1,100,12,4,1,0,2,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY","",Yeoz,Engi,100,9,0,0,0,1,1,1,0,18,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,CIVILIAN,Zoltan Homeworlds,59%,14,373,1,1460,"","Although your methods are crude and most certainly ineffective, it is clear you took our previous meeting to heart. If your ship represents the Federation's willingness to adapt we shall do what we can to aid in their fight. This technology should aid your quest.","",78,19,11,15,10,1,100,12,4,4,0,2,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD","",Yeoz,Engi,100,9,0,0,0,1,1,1,0,18,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_SKINNY,12,16,0,10,3,100,15,4,4,0,4,2,0,1,1,0,5,0,0,MISSILES 3,LASER BURST 3,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",Narthollis,Human,100,0,0,Borman,Human,100,0,0,Graffin,Human,100,0,0,,,,,,false,3,false,1,0,2
33,3,CIVILIAN,Zoltan Homeworlds,68%,15,406,1,1554,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",71,19,13,15,12,1,45,13,4,4,0,3,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,REPAIR,BATTLE,DEFENSE 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD","",Yeoz,Engi,100,9,0,0,0,1,1,1,0,18,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,CIVILIAN,Zoltan Homeworlds,78%,16,435,1,1643,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",45,19,14,14,13,1,75,14,4,4,0,4,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,2,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,9,0,0,0,1,1,1,0,18,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,CIVILIAN,Zoltan Homeworlds,83%,17,465,1,1733,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",50,18,13,14,14,1,99,15,4,4,0,4,4,0,1,0,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,71,12,0,0,0,1,1,1,0,24,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3,CIVILIAN,Zoltan Homeworlds,88%,17,465,1,1748,"","This Long-Range Beacon is almost hidden within a nebula. When the FTL Drive is charged you can jump to the next Sector.","",50,18,12,14,14,1,93,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,12,0,0,0,1,1,1,0,24,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4,HOSTILE,Mantis Controlled Sector,0%,17,465,1,1763,"","You've entered a poorly charted area of space that's known to be home to the Mantis. Ensure your hull plating is up to scratch and that you have enough fuel in the tank to make it through.","",50,18,11,14,14,1,94,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,12,0,0,0,1,1,1,0,24,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,HOSTILE,Mantis Controlled Sector,0%,17,465,1,1778,"","You fancy you see something moving in the shadow of the beacon, but all remains still.","",50,18,10,14,14,1,96,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,12,0,0,0,1,1,1,0,24,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,HOSTILE,Mantis Controlled Sector,0%,18,503,1,1880,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",88,18,9,15,15,1,100,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,1,0,REPAIR,BATTLE,DEFENSE 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,14,0,0,0,1,1,1,0,28,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
