BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
11,1,CIVILIAN,Civilian Sector,57%,5,91,6,452,"","With the crew dead, you are able to take the fuel out of storage. You also take all the scrap you can manage.","",76,22,21,1,13,6,100,8,2,2,0,2,2,0,2,1,0,3,2,0,LASER HEAVY 1 SP,BOMB FIRE,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,10,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,10,0,Atreyu,Rock,150,0,0,0,34,1,0,1,0,0,10,0,Elnubnub,Rock,150,0,0,18,0,4,1,4,1,0,10,0,Markus,Human,100,0,0,0,0,1,0,1,0,0,4,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,2,0,JELLY_BUTTON_P,3,16,0,8,0,70,10,2,2,0,2,2,0,2,0,2,3,0,3,MISSILES 2,LASER BURST 1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"SLUG GEL",,,,,,,,,,,,,,,,false,,true,3,0,1
12,1,CIVILIAN,Civilian Sector,67%,5,91,6,467,"","After a complete scan of the planet, you find no life. The team is grateful and ready to get to work. The station scientists have a unique talent for life support units and offer to upgrade your oxygen system as thanks.","",41,22,20,1,13,6,100,8,2,2,0,2,2,0,3,1,0,4,2,0,LASER HEAVY 1 SP,BOMB FIRE,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,11,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,11,0,Atreyu,Rock,150,0,0,0,34,1,0,1,0,0,11,0,Elnubnub,Rock,150,0,0,18,0,4,1,4,1,0,11,0,Markus,Human,100,0,0,0,0,1,0,1,0,0,5,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,3,0,
13,1,CIVILIAN,Civilian Sector,77%,6,105,6,533,"","There are no more life-signs remaining on the ship. You strip it of useful materials.","",55,22,19,2,8,6,100,8,2,0,0,2,0,0,3,3,0,4,4,0,LASER HEAVY 1 SP,BOMB FIRE,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,12,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,12,0,Atreyu,Rock,150,0,0,0,41,1,0,1,0,0,12,0,Elnubnub,Rock,150,0,0,20,0,4,1,4,1,0,12,0,Markus,Human,100,0,0,0,0,2,0,2,0,0,6,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,4,0,REBEL_SKINNY_DLC,2,16,0,10,0,67,8,2,0,2,3,0,3,1,1,0,2,0,2,LASER BURST 1,LASER HEAVY 1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,,,false,,true,3,0,2
14,2,CIVILIAN,Civilian Sector,0%,7,105,6,578,"","Welcome to a new sector! Get to the exit beacon and jump to the next sector before the pursuing Rebels catch you!","",55,22,18,2,8,6,98,8,2,2,0,2,1,0,3,1,0,4,4,0,LASER HEAVY 1 SP,BOMB FIRE,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,13,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,13,0,Atreyu,Rock,150,0,0,0,41,1,0,1,0,0,13,0,Elnubnub,Rock,150,0,0,20,0,4,1,4,1,0,13,0,Markus,Human,100,0,0,0,0,2,0,2,0,0,7,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,5,0,
15,2,CIVILIAN,Civilian Sector,2%,7,105,6,593,"","There is only one other ship at this beacon, and it is showing heavy damage. You receive a message on your console: Greetings traveler. We were crippled by a band of pirates and are now forced to sell our remaining valuable equipment to acquire the necessary supplies to get home.","System: doors, clonebay, hacking, Crew: Human, Rock, Engi, Weapon: LASER HEAVY 1, BEAM BIO, ION CHARGEGUN, ",55,22,17,2,8,6,98,8,2,2,0,2,1,0,3,1,0,4,4,0,LASER HEAVY 1 SP,BOMB FIRE,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,14,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,14,0,Atreyu,Rock,150,0,0,0,41,1,0,1,0,0,14,0,Elnubnub,Rock,150,0,0,20,0,4,1,4,1,0,14,0,Markus,Human,100,0,0,0,0,2,0,2,0,0,8,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,6,0,
16,2,CIVILIAN,Civilian Sector,12%,7,132,6,648,"","With most of the fire under control, the scientists are able to help secure the station. They offer you their sincere gratitude and a generous reward.","",32,22,16,2,8,6,100,8,2,2,0,2,2,0,3,1,0,4,3,0,LASER HEAVY 1 SP,LASER HEAVY 1,BOMB FIRE,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,15,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,15,0,Atreyu,Rock,150,0,0,0,41,1,0,1,0,0,15,0,Elnubnub,Rock,150,0,0,20,0,4,1,4,1,0,15,0,Markus,Human,100,0,0,0,0,2,0,2,0,0,9,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,7,0,
17,2,CIVILIAN,Civilian Sector,22%,7,132,6,663,"","A transmission from the nearby planet indicates an outpost below which offers supplies to travelers. You send down an away party to check it out.","System: drones, teleporter, cloaking, Crew: Mantis, Engi, Engi, Drone: ANTI DRONE, BATTLE, REPAIR, ",29,22,16,2,8,6,100,8,2,2,0,2,2,0,3,1,0,4,3,0,LASER HEAVY 1 SP,LASER HEAVY 1,BOMB FIRE,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,16,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,16,0,Atreyu,Rock,150,0,0,0,41,1,0,1,0,0,16,0,Elnubnub,Rock,150,0,0,20,0,4,1,4,1,0,16,0,Markus,Human,100,0,0,0,0,2,0,2,0,0,10,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,8,0,
18,2,CIVILIAN,Civilian Sector,32%,7,145,6,698,"","Holy crap! A weapon is just floating in space!","",22,22,15,2,8,6,100,8,2,2,0,2,2,0,3,1,0,4,3,0,LASER HEAVY 1 SP,LASER HEAVY 1,BOMB FIRE,LASER HULL 1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,17,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,17,0,Atreyu,Rock,150,0,0,0,41,1,0,1,0,0,17,0,Elnubnub,Rock,150,0,0,20,0,4,1,4,1,0,17,0,Markus,Human,100,0,0,0,0,2,0,2,0,0,11,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,9,0,
19,2,CIVILIAN,Civilian Sector,42%,8,170,6,780,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",47,22,17,3,8,6,100,8,2,2,0,2,1,0,3,1,0,4,4,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,18,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,18,0,Atreyu,Rock,150,0,0,0,46,1,0,1,0,0,18,0,Elnubnub,Rock,150,0,0,20,0,5,1,5,1,0,18,0,Markus,Human,100,0,0,0,0,3,0,3,0,0,12,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,10,0,
20,2,CIVILIAN,Civilian Sector,47%,8,170,6,795,"","There's nothing here, save for vast swirls of gas reflecting rays from a distant sun.","",27,22,16,3,8,6,100,9,2,2,0,2,2,0,3,1,0,4,4,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,19,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,19,0,Atreyu,Rock,150,0,0,0,46,1,0,1,0,0,19,0,Elnubnub,Rock,150,0,0,20,0,5,1,5,1,0,19,0,Markus,Human,100,0,0,0,0,3,0,3,0,0,13,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,11,0,
21,2,CIVILIAN,Civilian Sector,52%,8,187,6,836,"","You decide the pirate is not worth saving and fire a few volleys into their hull causing the ship to depressurize and break apart. You move in to loot the remains.","",44,22,15,4,9,6,100,9,2,2,0,2,2,0,3,1,0,4,4,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,5,0,0,0,1,0,1,0,10,20,0,Christoph Z,Rock,150,0,5,0,0,0,2,0,2,0,20,0,Atreyu,Rock,150,0,0,0,46,1,0,1,0,0,20,0,Elnubnub,Rock,150,0,0,20,0,5,1,5,1,0,20,0,Markus,Human,100,0,0,0,0,3,0,3,0,0,14,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,12,0,
22,2,CIVILIAN,Civilian Sector,61%,9,200,6,900,"","The ship breaks apart and you feel relief in the knowledge that you will hopefully still be one step ahead of the fleet.","",57,21,15,5,9,6,100,9,2,2,0,2,2,0,3,1,0,4,3,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,21,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,21,0,Atreyu,Rock,150,0,0,0,50,1,0,1,0,0,21,0,Elnubnub,Rock,150,0,0,22,0,5,1,5,1,0,21,0,Markus,Human,100,0,0,0,0,3,0,3,0,0,15,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,13,0,
23,2,CIVILIAN,Civilian Sector,66%,10,222,6,978,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",29,19,15,5,11,6,100,9,2,2,0,2,1,0,3,1,0,5,5,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,22,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,22,0,Atreyu,Rock,150,0,0,0,58,1,0,1,0,0,22,0,Elnubnub,Rock,150,0,0,24,0,5,1,5,1,0,22,0,Markus,Human,100,0,0,0,0,4,0,4,0,0,16,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,14,0,
24,2,CIVILIAN,Civilian Sector,71%,11,236,6,1044,"","You search the remains of the ship, but only come across blueprints and debris from broken machinery. A shame, but you take what scrap you can salvage.","",23,19,16,5,13,6,100,10,2,2,0,2,2,0,3,1,0,5,5,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,23,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,23,0,Atreyu,Rock,150,0,0,0,64,1,0,1,0,0,23,0,Elnubnub,Rock,150,0,0,25,0,5,1,5,1,0,23,0,Markus,Human,100,0,0,0,0,4,0,4,0,0,17,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,15,0,
25,2,CIVILIAN,Civilian Sector,76%,12,253,6,1115,"","This ship's cargo was not salvageable. However, they seem to have been surveying the region; they possess detailed maps and data. You download what you can to the ship's map.","",40,19,15,5,13,6,100,10,2,2,0,2,2,0,3,1,0,5,5,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,24,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,24,0,Atreyu,Rock,150,0,0,0,72,1,0,1,0,0,24,1,Elnubnub,Rock,150,0,0,29,0,5,1,5,1,0,24,0,Markus,Human,100,0,0,0,0,4,0,4,0,0,18,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,16,0,
26,2,CIVILIAN,Civilian Sector,81%,13,281,6,1202,"","You scan the ship and detect no life signs. It appears the slaves died in the fight. You strip the ship and prepare to jump.","",48,19,16,5,14,6,100,10,3,2,0,2,1,0,3,1,0,5,5,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,25,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,25,0,Atreyu,Rock,150,0,0,0,75,1,0,1,0,0,25,1,Elnubnub,Rock,150,0,0,29,0,5,1,5,1,0,25,0,Markus,Human,100,0,0,0,0,4,1,4,1,0,19,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,17,0,MANTIS_FIGHTER_P_DLC,8,16,0,10,1,97,12,2,2,0,1,1,0,1,1,0,1,0,0,LASER HEAVY 1,,0,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"",Beth,Engi,0,0,0,,,,,,,,,,,false,,false,,1,1
27,2,CIVILIAN,Civilian Sector,91%,14,303,6,1280,"","The station was either abandoned or stripped clean. It seems to have lain unused for quite some time. You find nothing useful.","",40,18,15,5,14,6,100,10,4,2,0,2,2,0,3,1,0,5,5,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,26,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,26,0,Atreyu,Rock,150,0,0,0,83,1,0,1,0,0,26,1,Elnubnub,Rock,150,0,0,29,0,5,1,5,1,0,26,0,Markus,Human,100,0,0,0,0,4,1,4,1,0,20,0,Kadreal,Mantis,100,0,0,0,0,0,0,0,0,0,18,0,
28,2,CIVILIAN,Civilian Sector,96%,15,324,6,1356,"","There are no more life-signs remaining on the ship. You strip it of useful materials.","",36,17,15,5,14,6,100,11,4,2,0,2,2,0,3,1,0,5,5,0,LASER HEAVY 1 SP,LASER HULL 1,LASER HEAVY 1,BOMB FIRE,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,"EXPLOSIVE REPLICATOR, ROCK ARMOR","",Mr Buga,Rock,150,6,0,0,0,1,0,1,0,12,27,0,Christoph Z,Rock,150,0,6,0,0,0,2,0,2,0,27,0,Atreyu,Rock,150,0,0,0,94,1,0,1,0,0,27,1,Elnubnub,Rock,150,0,0,32,0,5,1,5,1,0,27,0,Markus,Human,100,0,0,0,0,4,1,4,1,0,21,0,Kadreal,Mantis,100,0,0,0,0,1,0,1,0,0,19,0,REBEL_SKINNY_DLC,5,16,0,8,0,70,9,3,0,3,3,0,3,1,1,0,2,0,2,MISSILES 1,LASER HEAVY 1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,,,false,2,false,3,0,2
