BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
12,1,CIVILIAN,Civilian Sector,102%,4,79,5,419,"","I understand. Good luck out there. We'll try to make do with what we have.","",29,6,18,10,3,5,100,4,2,2,0,2,1,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,70,2,4,0,0,2,0,2,0,4,11,0,Hassifa,Zoltan,70,0,2,0,30,1,0,1,0,0,11,0,Frederick,Zoltan,70,0,0,0,5,4,0,4,0,0,11,0,Nikmi,Zoltan,60,0,0,0,0,2,0,2,0,0,11,0,Justin,Rock,150,7,0,0,0,1,1,1,1,14,9,0,
13,2,HOSTILE,Rebel Controlled Sector,0%,4,79,5,434,"","Once the Federation forces were scattered, the Rebels came down hard on the locals here. Between the 'tax collectors' and military bases, the Rebel presence in this sector is high.","",29,6,17,10,3,5,100,4,2,2,0,2,1,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,70,2,4,0,0,2,0,2,0,4,12,0,Hassifa,Zoltan,70,0,2,0,30,1,0,1,0,0,12,0,Frederick,Zoltan,70,0,0,0,5,4,0,4,0,0,12,0,Nikmi,Zoltan,68,0,0,0,0,2,0,2,0,0,12,0,Justin,Rock,150,7,0,0,0,1,1,1,1,14,10,0,
14,2,HOSTILE,Rebel Controlled Sector,6%,4,79,5,449,"","You enter a system bustling with Rebel activity. Supply freighters and re-supply stations are dwarfed by a few heavy warships. Luckily, no one seems to be paying attention to small cruisers. No ships are scanning or messaging you.","",29,6,16,10,3,5,100,4,2,2,0,2,1,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,70,2,4,0,0,2,0,2,0,4,13,0,Hassifa,Zoltan,70,0,2,0,30,1,0,1,0,0,13,0,Frederick,Zoltan,70,0,0,0,5,4,0,4,0,0,13,0,Nikmi,Zoltan,70,0,0,0,0,2,0,2,0,0,13,0,Justin,Rock,150,7,0,0,0,1,1,1,1,14,11,0,
15,2,HOSTILE,Rebel Controlled Sector,16%,5,103,5,530,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",53,6,15,10,4,5,100,4,2,0,0,2,1,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,70,2,4,0,0,2,0,2,0,4,14,0,Hassifa,Zoltan,70,0,2,0,35,1,0,1,0,0,14,0,Frederick,Zoltan,70,0,0,0,5,4,0,4,0,0,14,0,Nikmi,Zoltan,70,0,0,0,0,2,0,2,0,0,14,0,Justin,Rock,150,7,0,0,0,1,1,1,1,14,12,0,
16,2,HOSTILE,Rebel Controlled Sector,21%,5,103,5,545,"","There appear to be a number of small stations nearby. Before you have time to scan them, warnings go off. A Rebel teleporter was used in one of the stations. You've been boarded! They must have a Super Shield bypass unit; boarders are on board!","",23,6,14,10,4,5,100,5,2,0,0,2,2,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,70,2,4,0,0,2,0,2,0,4,15,0,Hassifa,Zoltan,70,0,2,0,35,1,0,1,0,0,15,0,Frederick,Zoltan,70,0,0,0,5,4,0,4,0,0,15,0,Nikmi,Zoltan,70,0,0,0,0,2,0,2,0,0,15,0,Justin,Rock,150,7,0,0,0,1,1,1,1,14,13,0,
17,2,HOSTILE,Rebel Controlled Sector,26%,6,135,5,638,"","The station was apparently designed to outfit Rebel ships with Drone Systems. You find a functioning Schematic.","",55,6,13,9,4,5,79,5,2,0,0,2,2,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,ANTI DRONE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,10,2,4,0,0,2,0,2,0,4,16,0,Hassifa,Zoltan,19,0,2,0,40,1,0,1,0,0,16,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,16,0,Nikmi,Zoltan,18,0,0,0,0,2,0,2,0,0,16,0,Justin,Rock,120,7,0,0,0,1,2,1,2,14,14,0,
18,2,HOSTILE,Rebel Controlled Sector,31%,7,147,5,701,"","The ship breaks apart and you feel relief in the knowledge that you will hopefully still be one step ahead of the fleet.","",67,6,13,8,5,5,100,5,2,0,0,2,2,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,ANTI DRONE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,18,2,4,0,0,2,0,2,0,4,17,0,Hassifa,Zoltan,27,0,2,0,44,1,0,1,0,0,17,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,17,0,Nikmi,Zoltan,26,0,0,0,0,2,0,2,0,0,17,0,Justin,Rock,128,7,0,0,0,1,2,1,2,14,15,0,
19,2,HOSTILE,Rebel Controlled Sector,41%,7,147,5,716,"","You arrive near a small Rebel refueling depot. Your ship is being scanned multiple times so they must recognize you, but there appears to be no combat-ready ships in the vicinity. The only message you receive is a denial to your request to dock at the depot.","",17,6,12,8,5,5,100,5,4,0,0,2,2,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,ANTI DRONE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,26,2,4,0,0,2,0,2,0,4,18,0,Hassifa,Zoltan,35,0,2,0,44,1,0,1,0,0,18,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,18,0,Nikmi,Zoltan,34,0,0,0,0,2,0,2,0,0,18,0,Justin,Rock,136,7,0,0,0,1,2,1,2,14,16,0,
20,2,HOSTILE,Rebel Controlled Sector,51%,8,173,5,800,"","Their ship breaks apart and you are relieved to know that you are still one step ahead of the fleet.","",43,6,13,7,6,5,100,5,4,0,0,2,2,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,ANTI DRONE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,34,2,4,2,0,2,0,2,0,4,19,0,Hassifa,Zoltan,43,0,2,0,51,1,0,1,0,0,19,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,19,0,Nikmi,Zoltan,42,0,0,0,0,2,0,2,0,0,19,0,Justin,Rock,144,7,0,0,0,1,2,1,2,14,17,0,
21,2,HOSTILE,Rebel Controlled Sector,60%,8,186,5,834,"","Take this bit of scrap as a down-payment. We'll use your jump signatures to follow you. You're really helping us out here. Added a quest marker to the next sector!","",56,6,12,7,6,5,100,5,4,2,0,2,2,0,1,1,0,2,0,0,ION CHARGEGUN,,,,3,0,0,COMBAT BEAM,ANTI DRONE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,42,2,4,2,0,2,0,2,0,4,20,0,Hassifa,Zoltan,51,0,2,0,51,1,0,1,0,0,20,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,20,0,Nikmi,Zoltan,50,0,0,0,0,2,0,2,0,0,20,0,Justin,Rock,150,7,0,0,0,1,2,1,2,14,18,0,FED_BOMBER,10,16,0,10,2,100,10,3,2,0,1,1,0,1,1,0,3,0,0,MISSILES 2,LASER HEAVY 1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"",Luaan Ti,Human,100,0,0,Norwyn Schultze,Human,100,0,0,,,,,,,,,,,false,,false,,0,2
22,2,HOSTILE,Rebel Controlled Sector,70%,8,186,5,849,"","You receive generic advertisements from a nearby public ship-yard. It seems they are willing to work on any ship, not only those of Rebel hue.","System: cloaking, mind, hacking, Drone: REPAIR, COMBAT 1, COMBAT BEAM, Crew: Human, Rock, Engi, Weapon: LASER CHARGEGUN, ION 4, BOMB HEAL, ",11,6,11,7,6,5,100,5,4,2,0,2,2,0,1,1,0,2,0,0,ION 4,,,,3,0,0,COMBAT BEAM,ANTI DRONE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,50,2,4,2,0,2,0,2,0,4,21,0,Hassifa,Zoltan,59,0,2,0,51,1,0,1,0,0,21,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,21,0,Nikmi,Zoltan,58,0,0,0,0,2,0,2,0,0,21,0,Justin,Rock,150,7,0,0,0,1,2,1,2,14,19,0,
23,2,HOSTILE,Rebel Controlled Sector,80%,9,211,5,932,"","The station was either abandoned or stripped clean. It seems to have lain unused for quite some time. You find nothing useful.","",28,6,10,6,6,5,100,5,4,0,0,2,1,0,1,1,0,3,1,0,ION 4,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,58,2,4,2,0,2,0,2,0,4,22,0,Hassifa,Zoltan,67,0,2,0,59,1,0,1,0,0,22,0,Frederick,Zoltan,70,0,0,0,0,1,0,4,0,0,22,0,Nikmi,Zoltan,66,0,0,0,0,2,0,2,0,0,22,0,Justin,Rock,150,7,0,0,0,1,2,1,2,14,20,0,
25,2,HOSTILE,Rebel Controlled Sector,100%,9,211,5,962,"","Thank you for your business.","",1,2,14,5,6,5,32,5,4,2,0,3,0,2,1,0,1,3,0,0,ION 4,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,42,2,4,2,0,2,0,2,0,4,24,0,Hassifa,Zoltan,11,0,2,0,59,2,0,2,0,0,24,0,Frederick,Zoltan,65,0,0,0,0,1,0,5,0,0,24,0,Nikmi,Zoltan,68,0,0,1,0,2,0,2,0,0,24,0,Justin,Rock,32,7,0,0,0,1,4,1,4,14,22,0,
26,3,CIVILIAN,Civilian Sector,0%,9,211,5,977,"","Welcome to a new sector! Get to the exit beacon and jump to the next sector before the pursuing Rebels catch you!","",1,2,13,5,6,5,93,5,4,2,0,3,1,0,1,1,0,3,0,0,ION 4,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,8,2,4,2,0,4,0,4,0,4,25,0,Hassifa,Zoltan,57,0,0,0,46,1,0,3,0,0,25,0,Frederick,Zoltan,70,0,0,0,0,0,0,5,0,0,25,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,25,0,Justin,Rock,150,4,0,0,0,0,3,1,4,14,23,0,
27,3,CIVILIAN,Civilian Sector,0%,10,241,5,1067,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",31,2,12,5,8,5,100,5,4,0,0,3,0,0,1,1,0,3,2,0,ION 4,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,16,2,4,2,0,4,0,4,0,4,26,0,Hassifa,Zoltan,65,0,4,0,46,1,0,3,0,0,26,0,Frederick,Zoltan,70,0,0,0,10,0,0,5,0,0,26,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,26,0,Justin,Rock,150,8,0,0,0,0,3,1,4,22,24,0,
28,3,CIVILIAN,Civilian Sector,0%,11,275,5,1163,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",65,2,12,4,9,5,100,5,4,0,0,3,0,0,1,1,0,3,2,0,ION 4,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,24,2,4,6,0,4,0,4,0,4,27,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,27,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,27,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,27,0,Justin,Rock,20,9,0,0,0,0,3,1,4,24,25,0,
29,3,CIVILIAN,Civilian Sector,0%,11,275,5,1178,"","The space station here has a traveling merchant who shows you his wares.","System: teleporter, cloaking, hacking, Weapon: LASER HEAVY 1, ION 4, LASER BURST 2 A, ",65,2,11,4,9,5,100,5,4,0,0,3,2,0,1,1,0,3,2,0,ION 4,,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,32,2,4,6,0,4,0,4,0,4,28,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,28,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,28,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,28,0,Justin,Rock,28,9,0,0,0,0,3,1,4,24,26,0,
30,3,CIVILIAN,Civilian Sector,7%,11,289,5,1214,"","Good choice, son. We've both come out of this richer.","",19,2,10,5,11,5,100,5,4,0,0,3,2,0,1,1,0,4,2,0,ION 4,LASER BURST 2 A,,,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,40,2,4,6,0,4,0,4,0,4,29,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,29,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,29,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,29,0,Justin,Rock,36,9,0,0,0,0,3,1,4,24,27,0,ROCK_SCOUT_P,10,16,0,6,2,100,16,3,2,0,3,1,0,3,1,0,3,0,0,LASER BURST 3,BEAM 1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"ROCK ARMOR",Maria,Rock,150,0,0,Scott Kletzkin,Rock,150,0,0,,,,,,,,,,,false,4,false,3,0,1
31,3,CIVILIAN,Civilian Sector,17%,11,289,5,1229,"","You cycle through wide-band comm channels as soon as you arrive. Nothing but static.","",19,2,9,5,11,5,100,5,4,0,0,3,2,0,1,1,0,4,2,0,ION 4,LASER BURST 2 A,,,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,48,2,4,6,0,4,0,4,0,4,30,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,30,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,30,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,30,0,Justin,Rock,44,9,0,0,0,0,3,1,4,24,28,0,
32,3,CIVILIAN,Civilian Sector,22%,11,289,5,1244,"","The ship you were escorting thanks you, I don't think we could have made it without your help. Let my friends patch up some of your hull and show you their wares.","System: medbay, teleporter, mind, Weapon: BOMB 1, ION 1, LASER BURST 3, Drone: BATTLE, COMBAT 1, REPAIR, ",19,7,8,5,11,5,100,5,4,0,0,3,2,0,1,1,0,4,2,0,ION 4,LASER BURST 2 A,,,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,56,2,4,6,0,4,0,4,0,4,31,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,31,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,31,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,31,0,Justin,Rock,52,9,0,0,0,0,3,1,4,24,29,0,
33,3,CIVILIAN,Civilian Sector,32%,11,305,5,1283,"","You try your best but one stray rock hits a key structure in their ship. It breaks apart in front of your eyes. You salvage what you can before leaving, and try not to think about the lost crew.","",35,7,7,5,11,5,100,5,4,0,0,3,2,0,1,1,0,4,2,0,ION 4,LASER BURST 2 A,,,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,64,2,4,6,0,4,0,4,0,4,32,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,32,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,32,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,32,0,Justin,Rock,60,9,0,0,0,0,3,1,4,24,30,0,
34,3,CIVILIAN,Civilian Sector,42%,11,305,5,1298,"","There appear to be a number of small stations nearby. Before you have time to scan them, warnings go off. A Rebel teleporter was used in one of the stations. You've been boarded! They must have a Super Shield bypass unit; boarders are on board!","",35,7,6,5,11,5,100,5,4,0,0,3,2,0,1,1,0,4,2,0,ION 4,LASER BURST 2 A,,,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",AJ Hager,Zoltan,70,2,4,6,0,4,0,4,0,4,33,0,Hassifa,Zoltan,70,0,6,0,46,1,0,3,0,0,33,0,Frederick,Zoltan,70,0,0,0,20,0,0,5,0,0,33,0,Nikmi,Zoltan,70,0,0,0,0,0,0,2,0,0,33,0,Justin,Rock,68,9,0,0,0,0,3,1,4,24,31,0,
