BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,CREW MEMBER 9 NAME,CREW MEMBER 9 SPECIES,CREW MEMBER 9 HEALTH,CREW MEMBER 9 PILOT SKILL,CREW MEMBER 9 ENGINE SKILL,CREW MEMBER 9 SHIELD SKILL,CREW MEMBER 9 WEAPON SKILL,CREW MEMBER 9 REPAIR SKILL,CREW MEMBER 9 COMBAT SKILL,CREW MEMBER 9 REPAIRS,CREW MEMBER 9 COMBAT KILLS,CREW MEMBER 9 PILOTED EVASIONS,CREW MEMBER 9 JUMPS SURVIVED,CREW MEMBER 9 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
14,2,CIVILIAN,Engi Controlled Sector,0%,4,112,4,498,"","You have arrived in Engi space. The Mantis have been threatening the Engi core worlds, but you should be able to stock up for your journey.","",122,26,17,9,16,4,100,8,2,2,0,2,2,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,4,0,0,0,0,1,0,1,8,13,0,Hector,Human,100,0,3,0,2,1,2,1,2,0,13,0,Swampson,Human,100,0,1,0,11,2,2,2,2,0,13,0,Lana,Rock,150,0,0,6,0,0,1,0,1,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,CIVILIAN,Engi Controlled Sector,0%,4,140,4,555,"","Thank you. Here, have this extra scrap as payment.","",60,26,14,9,16,4,100,10,4,4,0,2,2,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,4,0,0,0,0,1,0,1,8,14,0,Hector,Human,100,0,3,0,2,1,2,1,2,0,14,0,Swampson,Human,100,0,1,0,11,2,2,2,2,0,14,0,Lana,Rock,150,0,0,6,0,0,1,0,1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIRCLE_SCOUT,8,16,4,6,2,100,10,2,2,0,2,1,0,1,1,0,3,0,0,ION CHARGEGUN,BEAM 1,,2,0,0,DEFENSE 1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"NANO MEDBAY",Vincent,Engi,100,0,0,Ken,Engi,100,0,0,,,,,,,,,,,,,,,,false,,false,,0,1
16,2,CIVILIAN,Engi Controlled Sector,0%,5,162,4,633,"","The civilian ship wisely made a fast retreat while you distracted the hostile ship.","",82,26,13,10,17,4,100,10,4,4,0,2,1,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,39,4,0,0,0,0,1,0,1,8,15,0,Hector,Human,100,0,3,0,2,1,2,1,2,0,15,0,Swampson,Human,100,0,1,0,12,2,3,2,3,0,15,0,Lana,Rock,142,0,0,6,0,0,1,0,1,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,CIVILIAN,Engi Controlled Sector,0%,5,162,4,648,"","An Engi ship hails: Engine upgrade necessary for travel home. Sale of equipment necessary for engine upgrade.","System: drones, battery, clonebay, Drone: ANTI DRONE, DEFENSE 2, COMBAT BEAM, Augment: FTL BOOSTER, SHIELD RECHARGE, SCRAP COLLECTOR, Crew: Engi, Zoltan, Zoltan, ",7,26,12,10,17,4,100,10,4,4,0,2,2,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,0,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,4,0,0,0,0,1,0,1,8,16,0,Hector,Human,100,0,3,0,2,1,2,1,2,0,16,0,Swampson,Human,100,0,1,0,12,2,3,2,3,0,16,0,Lana,Rock,150,0,0,6,0,0,1,0,1,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,CIVILIAN,Engi Controlled Sector,8%,5,162,4,663,"","At least you're confident, for what little that's worth. Here is their last known location. Added a quest marker to your map!","",7,26,11,10,17,4,100,10,4,4,0,2,2,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,0,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,4,0,0,0,0,1,0,1,8,17,0,Hector,Human,100,0,3,0,2,1,2,1,2,0,17,0,Swampson,Human,100,0,1,0,12,2,3,2,3,0,17,0,Lana,Rock,150,0,0,6,0,0,1,0,1,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,CIVILIAN,Engi Controlled Sector,18%,5,162,4,678,"","Scans reveal a number of asteroids with useful compositions. You extract some fuel.","",7,26,16,10,17,4,100,10,4,4,0,2,2,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,0,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,4,0,0,0,0,1,0,1,8,18,0,Hector,Human,100,0,3,0,2,1,2,1,2,0,18,0,Swampson,Human,100,0,1,0,12,2,3,2,3,0,18,0,Lana,Rock,150,0,0,6,0,0,1,0,1,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,CIVILIAN,Engi Controlled Sector,28%,6,183,4,755,"","You contact the delivery ship, who are grateful for your assistance. They offer you a reward for saving them.","",28,25,16,10,16,4,100,10,4,4,0,2,2,0,1,1,0,3,2,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,19,0,Hector,Human,100,0,5,0,2,1,2,1,2,0,19,0,Swampson,Human,85,0,1,0,16,2,3,2,3,0,19,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,CIVILIAN,Engi Controlled Sector,38%,6,183,4,770,"","You fire a few volleys but aren't able to penetrate the defense system's shields. Its weapons have no trouble piercing yours though, and you take minor damage before escaping. The station will need to find help elsewhere.","",28,20,15,10,16,4,99,10,4,4,0,2,2,0,1,0,1,3,2,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,1,0,REPAIR,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,20,0,Hector,Human,100,0,5,0,2,1,2,1,2,0,20,0,Swampson,Human,85,0,1,0,16,2,3,2,3,0,20,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,CIVILIAN,Engi Controlled Sector,47%,7,207,4,851,"Solar Flares","The ship explodes, leaving behind a substantial collection of useful scrap material.","",52,19,17,10,18,4,49,10,4,4,0,2,2,0,1,1,0,3,2,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,21,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,21,0,Swampson,Human,100,0,1,0,19,2,3,2,3,0,21,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,CIVILIAN,Engi Controlled Sector,57%,8,227,4,926,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",72,18,16,11,18,4,85,10,4,4,0,2,2,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,,,2,0,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,22,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,22,0,Swampson,Human,100,0,1,0,25,2,3,2,3,0,22,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,CIVILIAN,Engi Controlled Sector,67%,8,239,4,959,"","As soon as you arrive a small Mantis ship detaches from a wreck and jumps away. You must have interrupted their salvage operation because you find a weapon ready to be installed!","",19,18,15,11,18,4,89,12,4,4,0,3,3,0,1,1,0,3,3,0,LASER BURST 3,MISSILES 2 PLAYER,LASER BURST 3,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,23,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,23,0,Swampson,Human,100,0,1,0,25,2,3,2,3,0,23,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,CIVILIAN,Engi Controlled Sector,77%,8,284,4,1041,"","Thank you, this will help greatly.","",64,18,14,11,3,4,90,12,4,4,0,3,3,0,1,1,0,3,3,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,24,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,24,0,Swampson,Human,100,0,1,0,25,2,3,2,3,0,24,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,HOSTILE,Mantis Controlled Sector,0%,8,284,4,1056,"","You've entered a poorly charted area of space that's known to be home to the Mantis. Ensure your hull plating is up to scratch and that you have enough fuel in the tank to make it through.","",4,18,13,11,3,4,92,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,25,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,25,0,Swampson,Human,100,0,1,0,25,2,3,2,3,0,25,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,HOSTILE,Mantis Controlled Sector,0%,8,284,4,1071,"","You fancy you see something moving in the shadow of the beacon, but all remains still.","",4,18,12,11,3,4,93,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,26,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,26,0,Swampson,Human,100,0,1,0,25,2,3,2,3,0,26,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,HOSTILE,Mantis Controlled Sector,0%,8,284,4,1086,"Solar Flares","You arrive to find yourself extremely close to a star. You receive a message from a pirate ship, I'm glad you arrived; our ship is damaged and we were getting desperate... I hope you don't mind if we take yours. Hostiles detected on board our ship!","",4,18,11,11,3,4,93,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,6,0,0,0,0,1,0,1,12,27,0,Hector,Human,100,0,5,0,2,2,2,2,2,0,27,0,Swampson,Human,100,0,1,0,25,2,3,2,3,0,27,0,Lana,Rock,150,0,0,10,0,0,1,0,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,HOSTILE,Mantis Controlled Sector,4%,9,314,4,1176,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",34,16,12,11,4,4,22,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,7,0,0,0,0,3,0,3,14,28,0,Hector,Human,100,0,6,0,2,2,2,2,2,0,28,0,Swampson,Human,100,0,1,0,27,2,4,2,4,0,28,0,Lana,Rock,150,0,0,14,0,0,2,0,2,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,HOSTILE,Mantis Controlled Sector,14%,10,337,5,1256,"","The survivor gets on board the ship.","",57,14,13,11,5,5,88,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,8,0,0,0,0,3,0,3,16,29,0,Hector,Human,100,0,7,0,2,2,2,2,2,0,29,0,Swampson,Human,100,0,1,0,31,2,4,2,4,0,29,0,Lana,Rock,150,0,0,14,0,0,2,0,2,0,22,0,Maxim,Engi,100,0,0,55,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,HOSTILE,Mantis Controlled Sector,24%,10,337,5,1271,"","Uncertain about what you'll discover at this beacon, you scan the surroundings. You detect several warnings on wide-band channels discouraging any violence in protected trade-space. Perhaps you can find some wares nearby.","System: battery, mind, hacking, Drone: BATTLE, DEFENSE 1, REPAIR, Augment: SHIELD RECHARGE, BACKUP DNA, SCRAP COLLECTOR, Weapon: ION CHAINGUN, SHOTGUN, LASER HULL 1, ",57,14,12,11,5,5,95,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,MISSILES 2 PLAYER,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,8,0,0,0,0,3,0,3,16,30,0,Hector,Human,100,0,7,0,2,2,2,2,2,0,30,0,Swampson,Human,100,0,1,0,31,2,4,2,4,0,30,0,Lana,Rock,150,0,0,14,0,0,2,0,2,0,23,0,Maxim,Engi,100,0,0,55,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,HOSTILE,Mantis Controlled Sector,33%,10,337,5,1286,"","","",11,14,11,11,5,5,97,13,4,4,0,3,3,0,1,1,0,4,4,0,LASER BURST 3,LASER BURST 3,SHOTGUN,,2,1,0,REPAIR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"","",Mike Weston,Human,100,8,0,0,0,0,3,0,3,16,31,0,Hector,Human,100,0,7,0,2,2,2,2,2,0,31,0,Swampson,Human,100,0,1,0,31,2,4,2,4,0,31,0,Lana,Rock,150,0,0,14,0,0,2,0,2,0,24,0,Maxim,Engi,100,0,0,55,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
