BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
13,1,CIVILIAN,Civilian Sector,94%,6,125,3,563,"","The space station here has a traveling merchant who shows you his wares.","System: drones, mind, hacking, Weapon: MISSILES BREACH, LASER CHAINGUN, ION CHARGEGUN, ",80,24,29,4,20,3,100,6,2,2,0,1,0,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,2,0,1,0,1,0,1,0,4,12,0,Magmaros,Zoltan,70,0,2,3,0,1,0,1,0,0,12,0,Kara,Zoltan,70,0,0,0,19,1,0,1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,CIVILIAN,Civilian Sector,104%,6,159,3,629,"","Wow. This will help our efforts considerably. Let me see what I can scrounge up to offer you. They deliver some scrap and have their team try to repair part of your hull.","",34,29,28,4,5,3,100,6,2,2,0,1,0,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,2,0,1,0,1,0,1,0,4,13,0,Magmaros,Zoltan,70,0,2,3,0,1,0,1,0,0,13,0,Kara,Zoltan,70,0,0,0,19,1,0,1,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,HOSTILE,Pirate Controlled Sector,0%,6,159,3,644,"","If the reports are true, this area has been under the control of pirates for quite some time. Some traders still attempt to trade with the few settlements that remain, but they do so at great risk.","",34,29,27,4,5,3,100,6,2,2,0,1,0,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,2,0,1,0,1,0,1,0,4,14,0,Magmaros,Zoltan,70,0,2,3,0,1,0,1,0,0,14,0,Kara,Zoltan,70,0,0,0,19,1,0,1,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,HOSTILE,Pirate Controlled Sector,0%,6,159,3,659,"","You nervously glance out the windows but the only thing to greet you is more clouds and silence.","",34,29,26,4,5,3,100,6,2,2,0,1,0,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,2,0,1,0,1,0,1,0,4,15,0,Magmaros,Zoltan,70,0,2,3,0,1,0,1,0,0,15,0,Kara,Zoltan,70,0,0,0,19,1,0,1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,HOSTILE,Pirate Controlled Sector,0%,7,184,3,741,"Pulsar Star","The ship explodes, leaving behind a substantial collection of useful scrap material.","",59,29,25,5,6,3,100,6,2,2,0,1,0,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,0,1,0,6,16,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,16,0,Kara,Zoltan,70,0,0,0,21,1,0,1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,HOSTILE,Pirate Controlled Sector,0%,8,203,3,815,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",78,29,24,6,7,3,82,6,2,2,0,1,0,0,1,0,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,0,1,0,6,17,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,17,0,Kara,Zoltan,70,0,0,0,23,1,0,1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,HOSTILE,Pirate Controlled Sector,10%,9,223,3,890,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",98,29,25,6,8,3,95,6,2,2,0,1,0,0,1,1,0,4,3,0,BEAM 2,MISSILES 1,MISSILES BURST,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,1,1,1,6,18,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,18,0,Kara,Zoltan,70,0,0,0,26,1,0,1,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,HOSTILE,Pirate Controlled Sector,20%,9,223,3,905,"","You find a single store that responds to your hails: Don't open any wide band channels. We'll sell to you but we don't want to draw attention to ourselves.","System: drones, cloaking, mind, Weapon: SHOTGUN, BEAM 2, LASER HULL 1, Drone: SHIP REPAIR, DRONE SHIELD, COMBAT 2, ",73,29,24,6,8,3,95,6,2,2,0,1,0,0,1,1,0,4,2,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,1,1,1,6,19,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,19,0,Kara,Zoltan,70,0,0,0,26,1,0,1,0,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,HOSTILE,Pirate Controlled Sector,30%,10,248,3,987,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",28,29,26,7,8,3,99,7,2,2,0,1,0,0,1,1,0,5,4,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,1,1,1,6,20,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,20,0,Kara,Zoltan,70,0,0,0,29,1,0,1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,HOSTILE,Pirate Controlled Sector,40%,10,248,3,1002,"","A well armed transport ship and a squadron of fighters are in orbit nearby. You are wary of their trustworthiness but beggars can't be choosers.","System: cloaking, clonebay, mind, Weapon: ION 2, BOMB ION, ION CHAINGUN, ",28,29,25,7,8,3,99,7,2,2,0,1,0,0,1,1,0,5,4,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,1,1,1,6,21,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,21,0,Kara,Zoltan,70,0,0,0,29,1,0,1,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,HOSTILE,Pirate Controlled Sector,50%,10,248,3,1017,"","You arrive to have a small fleet of Engi ships target you with a message, Piracy results in negative societal impact. Not permitted. You assure them of your honest intentions and they allow you to pass.","",28,29,24,7,8,3,100,7,2,2,0,1,0,0,1,1,0,5,4,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,3,0,1,0,1,1,1,1,6,22,0,Magmaros,Zoltan,70,0,3,3,0,1,0,1,0,0,22,0,Kara,Zoltan,70,0,0,0,29,1,0,1,0,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,HOSTILE,Pirate Controlled Sector,60%,11,272,3,1098,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",52,29,24,8,8,3,100,7,2,2,0,1,0,0,1,1,0,5,4,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,4,0,1,0,1,1,1,1,8,23,0,Magmaros,Zoltan,70,0,4,3,0,1,0,1,0,0,23,0,Kara,Zoltan,70,0,0,0,32,1,0,1,0,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,HOSTILE,Pirate Controlled Sector,69%,11,283,4,1130,"","Within the ship graveyard you find one ship that seems relatively untouched. On board you find an unconscious passenger, and take them back to the ship. Once awake they offer to join your crew in thanks.","",63,29,25,9,8,4,99,7,2,2,0,1,0,0,1,0,0,5,2,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,4,0,1,0,1,1,1,1,8,24,0,Magmaros,Zoltan,70,0,4,3,0,1,0,1,0,0,24,0,Kara,Zoltan,70,0,0,0,32,1,0,1,0,0,24,0,Hutz,Engi,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2,HOSTILE,Pirate Controlled Sector,74%,11,283,4,1145,"","Your search is hopeless. Your sensors can't pick up anything in the nebula.","",63,29,24,9,8,4,94,7,2,2,0,1,0,0,1,0,0,5,2,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,4,0,1,0,1,1,1,1,8,25,0,Magmaros,Zoltan,70,0,4,3,0,1,0,1,0,0,25,0,Kara,Zoltan,70,0,0,0,32,1,0,1,0,0,25,0,Hutz,Engi,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2,HOSTILE,Pirate Controlled Sector,79%,11,283,4,1160,"","Your hacking system automatically counters the digital assault. Your Sensors flicker back on and you prepare to fight the boarders.","",63,29,23,9,8,4,93,7,2,1,0,1,0,0,1,0,0,5,2,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,4,0,1,0,1,1,1,1,8,26,0,Magmaros,Zoltan,70,0,4,3,0,1,0,1,0,0,26,0,Kara,Zoltan,70,0,0,0,32,1,0,1,0,0,26,0,Hutz,Engi,100,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,HOSTILE,Pirate Controlled Sector,89%,12,295,4,1223,"","With the pirate ship destroyed, your ship's system is restored to full functionality. You salvage what you can from the debris.","",75,29,23,9,8,4,86,7,2,0,0,1,0,0,1,1,0,5,5,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","",Aisha,Zoltan,70,4,0,1,0,1,2,1,2,8,27,0,Magmaros,Zoltan,70,0,4,3,0,1,1,1,1,0,27,0,Kara,Zoltan,70,0,0,0,32,1,1,1,1,0,27,0,Hutz,Engi,100,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2,HOSTILE,Pirate Controlled Sector,99%,13,328,4,1317,"","The station was apparently designed to outfit Rebel ships with Drone Systems. You find a functioning Schematic.","",63,29,22,9,8,4,100,8,2,0,0,3,2,0,1,1,0,5,5,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","COMBAT BEAM",Aisha,Zoltan,70,4,0,1,0,1,2,1,2,8,28,0,Magmaros,Zoltan,70,0,4,3,0,1,1,1,1,0,28,0,Kara,Zoltan,70,0,1,0,32,1,1,1,1,0,28,0,Hutz,Engi,100,1,0,0,0,0,0,0,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,HOSTILE,Rebel Controlled Sector,0%,13,328,4,1332,"","Once the Federation forces were scattered, the Rebels came down hard on the locals here. Between the 'tax collectors' and military bases, the Rebel presence in this sector is high.","",63,29,21,9,8,4,100,8,2,0,0,3,2,0,1,1,0,5,5,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","COMBAT BEAM",Aisha,Zoltan,70,4,0,1,0,1,2,1,2,8,29,0,Magmaros,Zoltan,70,0,4,3,0,1,1,1,1,0,29,0,Kara,Zoltan,70,0,1,0,32,1,1,1,1,0,29,0,Hutz,Engi,100,1,0,0,0,0,0,0,0,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,HOSTILE,Rebel Controlled Sector,0%,14,373,4,1445,"","The station is a storage site for various resources. You salvage everything possible.","",108,29,22,9,8,4,100,8,2,0,0,3,2,0,1,1,0,5,5,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","COMBAT BEAM",Aisha,Zoltan,70,4,0,1,0,1,2,1,2,8,30,0,Magmaros,Zoltan,70,0,4,3,0,1,1,1,1,0,30,0,Kara,Zoltan,70,0,3,0,32,1,1,1,1,0,30,0,Hutz,Engi,100,3,0,0,0,0,0,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,HOSTILE,Rebel Controlled Sector,0%,14,373,4,1460,"","","",108,29,21,9,8,4,100,8,2,0,0,3,2,0,1,1,0,5,5,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD","COMBAT BEAM",Aisha,Zoltan,70,4,0,1,0,1,2,1,2,8,31,0,Magmaros,Zoltan,70,0,4,3,0,1,1,1,1,0,31,0,Kara,Zoltan,70,0,3,0,32,1,1,1,1,0,31,0,Hutz,Engi,100,3,0,0,0,0,0,0,0,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,HOSTILE,Rebel Controlled Sector,5%,14,373,4,1475,"","You receive generic advertisements from a nearby public ship-yard. It seems they are willing to work on any ship, not only those of Rebel hue.","Augment: WEAPON PREIGNITE, SHIELD RECHARGE, DRONE RECOVERY, Weapon: BOMB STUN, MISSILES 3, ION STUN, System: teleporter, cloaking, clonebay, Crew: Human, Mantis, Rock, ",13,29,20,9,8,4,100,8,2,0,0,3,2,0,1,1,0,5,5,0,BEAM 2,SHOTGUN,,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,"ENERGY SHIELD, WEAPON PREIGNITE","",Aisha,Zoltan,70,4,0,1,0,1,2,1,2,8,32,0,Magmaros,Zoltan,70,0,4,3,0,1,1,1,1,0,32,0,Kara,Zoltan,70,0,3,0,32,1,1,1,1,0,32,0,Hutz,Engi,100,3,0,0,0,0,0,0,0,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
