BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,CREW MEMBER 9 NAME,CREW MEMBER 9 SPECIES,CREW MEMBER 9 HEALTH,CREW MEMBER 9 PILOT SKILL,CREW MEMBER 9 ENGINE SKILL,CREW MEMBER 9 SHIELD SKILL,CREW MEMBER 9 WEAPON SKILL,CREW MEMBER 9 REPAIR SKILL,CREW MEMBER 9 COMBAT SKILL,CREW MEMBER 9 REPAIRS,CREW MEMBER 9 COMBAT KILLS,CREW MEMBER 9 PILOTED EVASIONS,CREW MEMBER 9 JUMPS SURVIVED,CREW MEMBER 9 SKILLS MASTERED,CREW MEMBER 10 NAME,CREW MEMBER 10 SPECIES,CREW MEMBER 10 HEALTH,CREW MEMBER 10 PILOT SKILL,CREW MEMBER 10 ENGINE SKILL,CREW MEMBER 10 SHIELD SKILL,CREW MEMBER 10 WEAPON SKILL,CREW MEMBER 10 REPAIR SKILL,CREW MEMBER 10 COMBAT SKILL,CREW MEMBER 10 REPAIRS,CREW MEMBER 10 COMBAT KILLS,CREW MEMBER 10 PILOTED EVASIONS,CREW MEMBER 10 JUMPS SURVIVED,CREW MEMBER 10 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP WEAPON SLOT 4,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
13,1,CIVILIAN,Civilian Sector,64%,5,129,4,539,"","","",139,23,12,12,1,4,100,11,4,4,0,1,1,0,1,1,0,1,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,4,1,2,50,12,1,Vincent,Mantis,100,0,25,0,0,1,5,1,5,0,12,1,Yeoz,Mantis,100,0,0,110,0,1,7,1,6,0,11,2,Bjorn,Rock,150,0,0,15,0,1,0,1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,CIVILIAN,Engi Controlled Sector,0%,5,129,4,554,"","You have arrived in Engi space. The fall of the Federation has brought tough times for these robotic lifeforms, but they're usually willing to help.","",74,23,11,12,1,4,100,11,4,4,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,4,1,2,50,13,1,Vincent,Mantis,100,0,25,0,0,1,5,1,5,0,13,1,Yeoz,Mantis,100,0,0,110,0,1,7,1,6,0,12,2,Bjorn,Rock,150,0,0,15,0,1,0,1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,CIVILIAN,Engi Controlled Sector,3%,5,142,5,588,"","The Engi who was saved offers to join your crew.","",87,23,10,12,1,5,100,11,4,4,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,4,1,2,50,14,1,Vincent,Mantis,0,0,25,0,0,1,5,1,5,0,14,1,Yeoz,Mantis,100,0,0,110,0,1,7,1,6,0,13,2,Bjorn,Rock,150,0,0,15,0,1,0,1,0,0,8,0,Dre Kozar,Engi,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,CIVILIAN,Engi Controlled Sector,12%,6,166,5,669,"","This sector has become increasingly dangerous for friends of the Federation. I think my crew can patch up some of your hull damage as thanks.","",111,28,9,12,2,4,7,11,4,0,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,82,25,0,0,0,1,5,1,2,50,15,1,Yeoz,Mantis,18,0,0,110,0,1,7,1,6,0,14,2,Bjorn,Rock,104,0,0,15,0,1,1,1,1,0,9,0,Dre Kozar,Engi,86,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MANTIS_FIGHTER,5,16,0,10,0,90,13,3,2,1,2,2,0,1,1,0,1,0,1,ION STUN,,,,0,0,0,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,"",,,,,,,,,,,,,,,,,,,,,false,,false,,1,2
17,2,CIVILIAN,Engi Controlled Sector,22%,6,192,5,723,"","An Engi vessel hails you. Identity: Federation? Outlier probability. Implies... revival. Implies... hope. Assistance suggested. They offer some supplies.","",137,28,11,12,4,4,42,11,4,0,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,5,1,2,50,16,1,Yeoz,Mantis,100,0,0,110,0,1,7,1,6,0,15,2,Bjorn,Rock,150,0,0,15,0,1,1,1,1,0,10,0,Dre Kozar,Engi,100,0,0,0,0,0,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,CIVILIAN,Engi Controlled Sector,32%,6,203,5,755,"","","",148,28,10,12,4,4,43,11,4,0,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,5,1,2,50,17,1,Yeoz,Mantis,100,0,0,110,0,1,7,1,6,0,16,2,Bjorn,Rock,150,0,0,15,0,1,1,1,1,0,11,0,Dre Kozar,Engi,100,0,0,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO_BASIC_DLC,7,16,0,10,0,0,8,0,0,0,3,2,0,0,0,0,3,0,0,LASER BURST 2 A,LASER BURST 1,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,,,,,,,,false,,false,,0,0
19,2,CIVILIAN,Engi Controlled Sector,42%,6,203,5,770,"","You have arrived near an Engi construction yard. Most Engi maintain their bi-pedal appearance out of habit but here you see a number of Engi hives working together to create massive organic machines adept at building ships. Truly a sight to behold.","",148,28,9,12,4,4,43,11,4,0,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,5,1,2,50,18,1,Yeoz,Mantis,100,0,0,110,0,1,7,1,6,0,17,2,Bjorn,Rock,150,0,0,15,0,1,1,1,1,0,12,0,Dre Kozar,Engi,100,0,0,0,0,0,1,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,CIVILIAN,Engi Controlled Sector,52%,7,225,5,848,"","Their ship goes silent and you are relieved to know that you are still one step ahead of the fleet.","",170,23,9,11,5,4,54,11,4,2,1,1,1,0,1,1,0,3,0,1,LASER HULL 2,MISSILES 3,,3,0,1,BOARDER,DEFENSE 1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,46,25,0,0,0,1,7,1,4,50,19,1,Yeoz,Mantis,53,0,0,110,0,1,8,1,7,0,18,3,Bjorn,Rock,95,0,0,15,0,1,1,1,1,0,13,0,Dre Kozar,Engi,100,0,0,0,0,0,1,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_FAT,10,16,3,10,0,94,12,2,2,0,3,3,0,2,2,0,2,0,0,LASER BURST 1,LASER BURST 1,,,3,0,0,COMBAT BEAM 2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,,,,,,,,false,,true,22,0,2
21,2,CIVILIAN,Engi Controlled Sector,62%,7,225,5,863,"","An Engi ship hails: Engine upgrade necessary for travel home. Sale of equipment necessary for engine upgrade.","System: cloaking, mind, hacking, Augment: SCRAP COLLECTOR, TELEPORT HEAL, LIFE SCANNER, Drone: BOARDER ION, DEFENSE 1, BATTLE, Crew: Zoltan, Zoltan, Engi, ",20,23,8,11,5,4,88,11,4,4,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,7,1,4,50,20,1,Yeoz,Mantis,100,0,0,110,0,1,8,1,7,0,19,3,Bjorn,Rock,150,0,0,15,0,1,1,1,1,0,14,0,Dre Kozar,Engi,100,0,0,0,0,3,1,3,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,CIVILIAN,Engi Controlled Sector,72%,7,236,5,894,"","You inform a nearby station of your flight from the Rebels. They offer to outfit your ship with a weapon and wish you well.","",31,23,7,11,5,4,88,11,4,4,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,LASER HULL 2,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,7,1,4,50,21,1,Yeoz,Mantis,100,0,0,110,0,1,8,1,7,0,20,3,Bjorn,Rock,150,0,0,15,0,1,1,1,1,0,15,0,Dre Kozar,Engi,100,0,0,0,0,3,1,3,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,CIVILIAN,Engi Controlled Sector,81%,8,273,5,995,"","","",68,23,8,11,6,4,87,11,4,4,0,1,1,0,1,1,0,3,3,0,LASER HULL 2,MISSILES 3,LASER HULL 2,3,0,0,BOARDER,DEFENSE 1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","MISSILES BURST",O. Williams,Mantis,100,25,0,0,0,1,8,1,5,50,22,2,Yeoz,Mantis,78,0,0,110,0,1,8,1,7,0,21,3,Bjorn,Rock,83,0,0,15,0,1,2,1,2,0,16,0,Dre Kozar,Engi,100,0,0,0,0,3,1,3,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MANTIS_FIGHTER_DLC,7,16,0,10,2,99,14,2,2,0,2,2,0,2,2,0,1,0,0,LASER BURST 1,,,,0,0,0,,,,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",Debbie,Mantis,0,0,0,Adnan,Engi,0,0,0,,,,,,,,,,,false,,false,,0,1
24,2,CIVILIAN,Engi Controlled Sector,91%,8,273,5,1010,"","A message arrives: Your scrap, ours. Our weapons for you. You're about to raise the shields when you realize it's just an Engi trader looking for a trade.","Weapon: BEAM LONG, LASER HULL 1, LASER HEAVY 1, Drone: DEFENSE 1, ANTI DRONE, COMBAT 1, System: battery, clonebay, hacking, ",68,23,7,11,6,4,91,11,4,4,0,1,1,0,1,1,0,3,0,0,LASER HULL 2,MISSILES 3,LASER HULL 2,3,0,0,BOARDER,DEFENSE 1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","MISSILES BURST",O. Williams,Mantis,100,25,0,0,0,1,8,1,5,50,23,2,Yeoz,Mantis,100,0,0,110,0,1,8,1,7,0,22,3,Bjorn,Rock,111,0,0,15,0,1,2,1,2,0,17,0,Dre Kozar,Engi,100,0,0,0,0,3,1,3,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,CIVILIAN,Engi Controlled Sector,101%,8,273,6,1025,"","The Engi can do remarkable things with just a pile of scrap. The Engi hive at this beacon are selling equipment for just that.","System: medbay, battery, mind, Weapon: ION CHAINGUN, LASER BURST 2 A, MISSILES BURST, Crew: Human, Human, Human, ",69,23,6,11,6,5,92,11,4,4,0,1,1,0,1,1,0,3,0,0,MISSILES BURST,,,3,0,0,BOARDER,DEFENSE 1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,8,1,5,50,24,2,Yeoz,Mantis,100,0,0,110,0,1,8,1,7,0,23,3,Bjorn,Rock,139,0,0,15,0,1,2,1,2,0,18,0,Dre Kozar,Engi,100,0,0,0,0,3,1,3,0,0,10,0,Hector,Human,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,CIVILIAN,Engi Homeworlds,0%,8,273,6,1040,"","You have arrived in Engi space. The Mantis have been threatening the Engi core worlds, but you should be able to stock up for your journey.","",14,12,4,10,4,5,80,12,4,4,0,1,1,0,1,0,1,3,3,0,MISSILES BURST,,,3,0,0,BOARDER,DEFENSE 1,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,89,25,0,0,0,1,8,1,5,50,26,2,Yeoz,Mantis,85,0,0,110,0,1,8,1,7,0,25,3,Bjorn,Rock,150,0,0,15,0,2,2,2,2,0,20,0,Dre Kozar,Engi,88,0,0,0,0,3,1,3,0,0,12,0,Hector,Human,93,0,0,0,0,1,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,CIVILIAN,Engi Homeworlds,4%,8,273,6,1055,"","","",14,12,3,10,4,5,72,12,4,4,0,1,1,0,1,1,0,3,3,0,MISSILES BURST,,,3,0,0,BOARDER,DEFENSE 1,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,97,25,0,0,0,1,8,1,5,50,27,2,Yeoz,Mantis,93,0,0,110,0,1,8,1,7,0,26,3,Bjorn,Rock,138,0,0,15,0,3,2,3,2,0,21,0,Dre Kozar,Engi,96,0,0,0,0,3,1,3,0,0,13,0,Hector,Human,82,0,0,0,0,1,0,1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,CIVILIAN,Engi Homeworlds,14%,8,273,6,1070,"","They transmit the space dock's coordinates. Added a quest marker to your map!","",14,12,2,10,4,5,72,12,4,4,0,1,1,0,1,1,0,3,3,0,MISSILES BURST,,,3,0,0,BOARDER,DEFENSE 1,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"CREW STIMS","",O. Williams,Mantis,100,25,0,0,0,1,8,1,5,50,28,2,Yeoz,Mantis,100,0,0,110,0,1,8,1,7,0,27,3,Bjorn,Rock,146,0,0,15,0,3,2,3,2,0,22,0,Dre Kozar,Engi,100,0,0,0,0,3,1,3,0,0,14,0,Hector,Human,90,0,0,0,0,1,0,1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
