BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,CREW MEMBER 9 NAME,CREW MEMBER 9 SPECIES,CREW MEMBER 9 HEALTH,CREW MEMBER 9 PILOT SKILL,CREW MEMBER 9 ENGINE SKILL,CREW MEMBER 9 SHIELD SKILL,CREW MEMBER 9 WEAPON SKILL,CREW MEMBER 9 REPAIR SKILL,CREW MEMBER 9 COMBAT SKILL,CREW MEMBER 9 REPAIRS,CREW MEMBER 9 COMBAT KILLS,CREW MEMBER 9 PILOTED EVASIONS,CREW MEMBER 9 JUMPS SURVIVED,CREW MEMBER 9 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP WEAPON SLOT 4,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
11,1,CIVILIAN,Civilian Sector,68%,5,132,4,513,"","There are no more life-signs remaining on the ship. You strip it of useful materials.","",52,29,24,10,7,4,99,10,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,,,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"O2 MASKS","",Eoin,Engi,100,0,0,0,0,0,0,0,0,0,10,0,Bryan,Lanius,0,0,0,0,0,0,2,0,1,0,10,0,Dr. Jones,Rock,150,0,0,0,0,1,0,1,0,0,4,0,Noemi,Lanius,49,0,0,0,0,0,6,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_SKINNY_P,8,16,0,10,0,33,9,2,2,0,3,3,0,2,0,2,2,0,0,LASER HEAVY 1,BEAM 1,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",,,,,,,,,,,false,4,false,,0,2
12,1,CIVILIAN,Civilian Sector,78%,5,184,4,606,"","","",104,29,23,5,7,4,94,10,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,,,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"O2 MASKS","",Eoin,Engi,100,0,0,0,0,0,0,0,0,0,11,0,Noemi,Lanius,57,0,0,0,0,0,6,0,5,0,11,0,Bryan,Lanius,100,0,0,0,0,0,1,0,1,0,11,0,Dr. Jones,Rock,150,0,0,0,0,1,0,1,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,CIVILIAN,Civilian Sector,88%,6,202,4,678,"","With the crew dead, you search the ship. You find military-grade weaponry and take what looks most useful.","",32,29,22,5,7,4,100,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,0,0,0,0,0,0,0,0,0,12,0,Dr. Jones,Rock,150,0,0,0,0,1,0,1,0,0,6,0,Noemi,Lanius,2,0,0,0,0,0,10,0,6,0,12,1,Bryan,Lanius,61,0,0,0,0,0,4,0,2,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBEL_FAT,6,16,0,10,0,75,10,3,2,0,2,2,0,2,2,0,1,0,0,LASER HEAVY 1,,,,2,0,0,REPAIR,ANTI DRONE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,"",,,,,,,,,,,false,,true,14,0,2
14,2,CIVILIAN,Zoltan Controlled Sector,0%,6,202,4,693,"","The Zoltan patrol their borders but let you pass when you ID as Federation. Let's hope they won't be so courteous to the Rebels.","",32,29,21,5,7,4,97,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,0,0,0,0,0,0,0,0,0,13,0,Noemi,Lanius,10,0,0,0,0,0,10,0,6,0,13,1,Bryan,Lanius,69,0,0,0,0,0,4,0,2,0,13,0,Dr. Jones,Rock,150,0,0,0,0,1,0,1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,CIVILIAN,Zoltan Controlled Sector,0%,6,202,4,708,"","There are some mineral-rich asteroids here that the Zoltan have left idle, but you've none of the necessary equipment to mine them.","",32,29,20,5,7,4,94,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,0,0,0,0,0,0,0,0,0,14,0,Noemi,Lanius,18,0,0,0,0,0,10,0,6,0,14,1,Bryan,Lanius,77,0,0,0,0,0,4,0,2,0,14,0,Dr. Jones,Rock,150,0,0,0,0,1,0,1,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,CIVILIAN,Zoltan Controlled Sector,9%,7,214,4,771,"Asteroid Field","You find a weapon system on their ship. With no crew to stop you, you can install it on your own.","",44,29,19,5,7,4,95,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,4,0,0,0,0,0,0,0,8,15,0,Dr. Jones,Rock,150,0,4,0,0,1,0,1,0,0,9,0,Noemi,Lanius,1,0,0,0,0,0,10,0,6,0,15,1,Bryan,Lanius,29,0,0,0,0,0,4,0,2,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZOLTAN_FIGHTER_DLC,1,16,0,10,1,64,13,2,0,2,1,0,1,1,1,0,2,0,1,BEAM 1,LASER HEAVY 1,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ENERGY SHIELD",Tom Banks,Zoltan,0,0,1,,,,,,false,,false,,0,1
17,2,CIVILIAN,Zoltan Controlled Sector,19%,7,214,4,786,"","You cycle through wide-band comm channels as soon as you arrive. Nothing but static.","",44,29,18,5,7,4,89,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,4,0,0,0,0,0,0,0,8,16,0,Noemi,Lanius,100,0,0,0,0,0,9,0,6,0,16,1,Bryan,Lanius,37,0,0,0,0,0,4,0,2,0,16,0,Dr. Jones,Rock,150,0,4,0,0,1,0,1,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,CIVILIAN,Zoltan Controlled Sector,24%,7,214,4,801,"","As you approach, an ancient alien voice speaks to you: Your mission has brought you great battles, and great losses. This will help ease the pain. A few minutes later someone reports medical equipment has appeared on the ship!","",44,29,17,5,7,4,88,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,4,0,0,0,0,0,0,0,8,17,0,Noemi,Lanius,100,0,0,0,0,0,9,0,6,0,17,1,Bryan,Lanius,45,0,0,0,0,0,4,0,2,0,17,0,Dr. Jones,Rock,150,0,4,0,0,1,0,1,0,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,CIVILIAN,Zoltan Controlled Sector,29%,8,241,4,887,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",71,29,18,6,7,4,92,11,4,4,0,1,1,0,1,1,0,1,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,4,0,0,0,0,0,0,0,8,18,0,Noemi,Lanius,70,0,0,0,0,0,10,0,6,0,18,1,Bryan,Lanius,23,0,0,0,0,0,6,0,2,0,18,0,Dr. Jones,Rock,150,0,4,0,0,1,0,1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,CIVILIAN,Zoltan Controlled Sector,34%,9,268,4,972,"","With the ship in one piece, you are able to salvage most of the fuel supplies before the ion storm clears and you have to jump away.","",33,29,23,6,7,4,4,11,4,2,0,1,0,0,1,0,0,3,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,100,4,0,0,0,0,0,0,0,8,19,0,Noemi,Lanius,0,0,0,0,0,0,11,0,7,0,19,1,Dr. Jones,Rock,150,0,4,0,0,1,0,1,0,0,13,0,Bryan,Lanius,73,0,0,0,0,0,5,0,2,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FED_BOMBER_P_DLC,3,16,4,10,1,75,10,3,2,0,2,2,0,1,1,0,2,0,2,LASER HEAVY 1,MISSILES 1,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"",Cremity,Zoltan,0,0,0,,,,,,false,,true,4,0,2
21,2,CIVILIAN,Zoltan Controlled Sector,39%,9,268,4,987,"","You can't see anything through the thick gases surrounding your ship. Without knowing what is out there, all you can do is wait for your FTL to charge.","",33,29,22,6,7,4,0,11,4,2,0,1,1,0,1,0,0,3,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,56,4,0,0,0,0,0,0,0,8,20,0,Noemi,Lanius,100,0,0,0,0,0,10,0,7,0,20,1,Bryan,Lanius,81,0,0,0,0,0,5,0,2,0,20,0,Dr. Jones,Rock,106,0,4,0,0,1,0,1,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,CIVILIAN,Zoltan Controlled Sector,44%,10,280,5,1050,"","Now that their ship has been emptied of hostiles, you search it. Eventually you find a prisoner who offers to join your crew.","",20,25,21,6,7,5,44,12,4,2,1,1,1,0,1,1,0,3,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,25,4,0,0,1,1,0,1,0,8,21,0,Dr. Jones,Rock,58,0,4,0,0,2,0,2,0,0,15,0,Notch,Mantis,100,0,0,0,0,0,0,0,0,0,0,0,Noemi,Lanius,3,0,0,0,0,0,13,0,8,0,21,1,Bryan,Lanius,27,0,0,0,0,0,5,0,2,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZOLTAN_FIGHTER,6,16,0,6,0,82,8,2,2,0,1,1,0,2,1,0,2,0,2,MISSILES 1,ION 1,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"ENERGY SHIELD",,,,,,,,,,,false,,false,,0,1
23,2,CIVILIAN,Zoltan Controlled Sector,53%,11,290,6,1110,"","Now that their ship has been emptied of hostiles, you search it. Eventually you find a prisoner who offers to join your crew.","",20,25,20,6,7,6,96,12,4,4,0,2,2,0,1,1,0,3,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,33,5,0,0,1,1,0,1,0,10,22,0,Noemi,Lanius,100,0,0,0,0,0,12,0,9,0,22,1,Bryan,Lanius,0,0,0,0,0,0,5,0,3,0,22,0,Dr. Jones,Rock,59,0,5,0,0,2,0,2,0,0,16,0,Xemu,Engi,100,0,0,0,0,0,0,0,0,0,0,0,Notch,Mantis,89,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MANTIS_FIGHTER,2,16,0,10,0,98,15,2,2,0,2,2,0,2,2,0,1,0,0,ION STUN,,,,0,0,0,,,,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",,,,,,,,,,,false,,false,,1,2
24,2,CIVILIAN,Zoltan Controlled Sector,63%,11,290,6,1125,"","Thank you for your business, no refunds!","",10,30,19,6,7,6,89,12,4,4,0,2,2,0,1,1,0,3,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,41,5,0,0,1,1,0,1,0,10,23,0,Noemi,Lanius,100,0,0,0,0,0,12,0,9,0,23,1,Bryan,Lanius,100,0,0,0,0,0,4,0,3,0,23,0,Dr. Jones,Rock,67,0,5,0,0,2,0,2,0,0,17,0,Notch,Mantis,97,0,0,0,0,1,1,1,1,0,2,0,Xemu,Engi,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,CIVILIAN,Zoltan Controlled Sector,73%,11,290,6,1140,"","","",10,30,18,6,7,6,89,12,4,4,0,2,2,0,1,1,0,3,1,0,SHOTGUN PLAYER,MISSILES HULL,BOMB HEAL,BOMB HEAL,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,49,5,0,0,1,1,0,1,0,10,24,0,Noemi,Lanius,100,0,0,0,0,0,12,0,9,0,24,1,Bryan,Lanius,100,0,0,0,0,0,4,0,3,0,24,0,Dr. Jones,Rock,75,0,5,0,0,2,0,2,0,0,18,0,Notch,Mantis,100,0,0,0,0,1,1,1,1,0,3,0,Xemu,Engi,100,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2,CIVILIAN,Zoltan Controlled Sector,83%,11,290,6,1155,"","A human ship hails: My friends! Please, there is nothing I don't have, and there is nothing worth wanting that I can't get. Why not take a look around my shop?","Drone: BOARDER, BOARDER ION, SHIP REPAIR, Weapon: LASER CHARGEGUN 2, BOMB 1, LASER CHAINGUN, System: drones, sensors, battery, ",17,30,17,6,7,6,89,12,4,4,0,2,2,0,1,1,0,3,1,0,SHOTGUN PLAYER,LASER CHAINGUN,,,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,"O2 MASKS","",Eoin,Engi,57,5,0,0,1,1,0,1,0,10,25,0,Noemi,Lanius,100,0,0,0,0,0,12,0,9,0,25,1,Bryan,Lanius,100,0,0,0,0,0,4,0,3,0,25,0,Dr. Jones,Rock,83,0,5,0,0,2,0,2,0,0,19,0,Notch,Mantis,100,0,0,0,0,1,1,1,1,0,4,0,Xemu,Engi,100,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
